times,Units,parameter,value
2011-06-25 07:45:00,ÂµS/cm,Sp Cond,271.0
2011-06-25 07:45:00,%,ODOSat,96.2
2011-06-25 07:45:00,NTU+,Turb+,66.7
2011-06-25 07:45:00,psi,Press,3.33
2011-06-25 07:45:00,ft,Hs,1.758
2011-06-25 07:45:00,ft,Level,43.123
2011-06-25 08:15:00,F,ADCP Temp,17.75
2011-06-25 08:15:00,%,ODOSat,95.3
2011-06-25 08:15:00,sec,Ts,6.0
2011-06-25 08:15:00,mg/L,Dissolved_Oxygen,8.99
2011-06-25 08:15:00,ft,Level,43.223
2011-06-25 08:15:00,F,Water_Temperature,64.65
2011-06-25 08:15:00,psi,Press,3.34
2011-06-25 08:15:00,V,Bat,12.4
2011-06-25 08:15:00,NTU+,Turb+,43.5
2011-06-25 08:15:00,ÂµS/cm,Sp Cond,269.0
2011-06-25 08:15:00,ft,Hs,1.975
2011-06-25 08:45:00,ÂµS/cm,Sp Cond,270.0
2011-06-25 08:45:00,ft,Level,43.127
2011-06-25 08:45:00,psi,Press,3.32
2011-06-25 08:45:00,V,Bat,12.5
2011-06-25 08:45:00,NTU+,Turb+,74.9
2011-06-25 08:45:00,F,ADCP Temp,17.74
2011-06-25 08:45:00,mg/L,Dissolved_Oxygen,9.17
2011-06-25 08:45:00,ft,Hs,1.597
2011-06-25 08:45:00,sec,Ts,6.0
2011-06-25 08:45:00,%,ODOSat,97.3
2011-06-25 08:45:00,F,Water_Temperature,64.72
2011-06-25 09:15:00,NTU+,Turb+,56.9
2011-06-25 09:15:00,ft,Hs,1.689
2011-06-25 09:15:00,mg/L,Dissolved_Oxygen,9.11
2011-06-25 09:15:00,V,Bat,12.6
2011-06-25 09:15:00,F,Water_Temperature,64.68
2011-06-25 09:15:00,psi,Press,3.29
2011-06-25 09:15:00,%,ODOSat,96.6
2011-06-25 09:15:00,ft,Level,43.057
2011-06-25 09:15:00,sec,Ts,6.0
2011-06-25 09:15:00,ÂµS/cm,Sp Cond,269.0
2011-06-25 09:15:00,F,ADCP Temp,17.72
2011-06-25 09:45:00,NTU+,Turb+,55.6
2011-06-25 09:45:00,%,ODOSat,96.1
2011-06-25 09:45:00,ft,Level,43.046
2011-06-25 09:45:00,ft,Hs,1.993
2011-06-25 09:45:00,F,Water_Temperature,64.69
2011-06-25 09:45:00,sec,Ts,6.0
2011-06-25 09:45:00,mg/L,Dissolved_Oxygen,9.06
2011-06-25 09:45:00,psi,Press,3.29
2011-06-25 09:45:00,F,ADCP Temp,17.7
2011-06-25 09:45:00,V,Bat,10.8
2011-06-25 09:45:00,ÂµS/cm,Sp Cond,268.0
2011-06-25 10:15:00,F,ADCP Temp,17.69
2011-06-25 10:15:00,%,ODOSat,96.5
2011-06-25 10:15:00,ft,Hs,1.782
2011-06-25 10:15:00,sec,Ts,5.0
2011-06-25 10:15:00,mg/L,Dissolved_Oxygen,9.08
2011-06-25 10:15:00,V,Bat,15.5
2011-06-25 10:15:00,NTU+,Turb+,48.8
2011-06-25 10:15:00,ÂµS/cm,Sp Cond,268.0
2011-06-25 10:15:00,psi,Press,3.29
2011-06-25 10:15:00,F,Water_Temperature,64.83
2011-06-25 10:15:00,ft,Level,43.04
2011-06-25 10:45:00,F,Water_Temperature,64.82
2011-06-25 10:45:00,sec,Ts,-99999.0
2011-06-25 10:45:00,%,ODOSat,96.1
2011-06-25 10:45:00,ÂµS/cm,Sp Cond,268.0
2011-06-25 10:45:00,NTU+,Turb+,40.5
2011-06-25 10:45:00,F,ADCP Temp,17.7
2011-06-25 10:45:00,ft,Hs,-328076.719
2011-06-25 10:45:00,mg/L,Dissolved_Oxygen,9.05
2011-06-25 10:45:00,V,Bat,12.3
2011-06-25 10:45:00,ft,Level,-328079.974
2011-06-25 10:45:00,psi,Press,3.29
2011-06-25 11:15:00,%,ODOSat,95.7
2011-06-25 11:15:00,ft,Hs,1.416
2011-06-25 11:15:00,psi,Press,3.27
2011-06-25 11:15:00,V,Bat,13.0
2011-06-25 11:15:00,F,ADCP Temp,17.71
2011-06-25 11:15:00,sec,Ts,6.0
2011-06-25 11:15:00,ÂµS/cm,Sp Cond,267.0
2011-06-25 11:15:00,F,Water_Temperature,64.83
2011-06-25 11:15:00,mg/L,Dissolved_Oxygen,9.01
2011-06-25 11:15:00,NTU+,Turb+,39.8
2011-06-25 11:15:00,ft,Level,42.926
2011-06-25 11:45:00,F,Water_Temperature,64.9
2011-06-25 11:45:00,ÂµS/cm,Sp Cond,268.0
2011-06-25 11:45:00,psi,Press,3.24
2011-06-25 11:45:00,ft,Hs,1.555
2011-06-25 11:45:00,ft,Level,-328079.974
2011-06-25 11:45:00,V,Bat,9.9
2011-06-25 11:45:00,F,ADCP Temp,17.72
2011-06-25 11:45:00,%,ODOSat,96.8
2011-06-25 11:45:00,mg/L,Dissolved_Oxygen,9.11
2011-06-25 11:45:00,NTU+,Turb+,51.6
2011-06-25 11:45:00,sec,Ts,6.0
2011-06-25 12:15:00,ft,Level,-328079.974
2011-06-25 12:15:00,psi,Press,3.24
2011-06-25 12:15:00,V,Bat,11.4
2011-06-25 12:15:00,%,ODOSat,95.9
2011-06-25 12:15:00,mg/L,Dissolved_Oxygen,9.02
2011-06-25 12:15:00,NTU+,Turb+,41.9
2011-06-25 12:15:00,sec,Ts,-99999.0
2011-06-25 12:15:00,ft,Hs,-328076.719
2011-06-25 12:15:00,F,ADCP Temp,17.73
2011-06-25 12:15:00,F,Water_Temperature,64.84
2011-06-25 12:15:00,ÂµS/cm,Sp Cond,269.0
2011-06-25 12:45:00,V,Bat,12.0
2011-06-25 12:45:00,psi,Press,3.22
2011-06-25 12:45:00,ft,Level,-328079.974
2011-06-25 12:45:00,ÂµS/cm,Sp Cond,269.0
2011-06-25 12:45:00,sec,Ts,-99999.0
2011-06-25 12:45:00,%,ODOSat,96.0
2011-06-25 12:45:00,NTU+,Turb+,41.6
2011-06-25 12:45:00,ft,Hs,-328076.719
2011-06-25 12:45:00,F,Water_Temperature,64.92
2011-06-25 12:45:00,F,ADCP Temp,17.74
2011-06-25 12:45:00,mg/L,Dissolved_Oxygen,9.03
2011-06-25 13:15:00,ft,Hs,-328076.719
2011-06-25 13:15:00,%,ODOSat,96.3
2011-06-25 13:15:00,V,Bat,11.3
2011-06-25 13:15:00,sec,Ts,-99999.0
2011-06-25 13:15:00,mg/L,Dissolved_Oxygen,9.05
2011-06-25 13:15:00,NTU+,Turb+,44.8
2011-06-25 13:15:00,F,ADCP Temp,17.75
2011-06-25 13:15:00,ft,Level,-328079.974
2011-06-25 13:15:00,ÂµS/cm,Sp Cond,269.0
2011-06-25 13:15:00,psi,Press,3.23
2011-06-25 13:15:00,F,Water_Temperature,64.97
2011-06-25 13:45:00,psi,Press,3.24
2011-06-25 13:45:00,F,ADCP Temp,17.75
2011-06-25 13:45:00,%,ODOSat,96.1
2011-06-25 13:45:00,F,Water_Temperature,64.98
2011-06-25 13:45:00,sec,Ts,-99999.0
2011-06-25 13:45:00,ÂµS/cm,Sp Cond,270.0
2011-06-25 13:45:00,ft,Level,-328079.974
2011-06-25 13:45:00,ft,Hs,-328076.719
2011-06-25 13:45:00,mg/L,Dissolved_Oxygen,9.03
2011-06-25 13:45:00,NTU+,Turb+,44.5
2011-06-25 13:45:00,V,Bat,11.1
2011-06-25 14:15:00,F,Water_Temperature,64.97
2011-06-25 14:15:00,%,ODOSat,96.1
2011-06-25 14:15:00,V,Bat,10.7
2011-06-25 14:15:00,ft,Level,-328079.974
2011-06-25 14:15:00,F,ADCP Temp,17.75
2011-06-25 14:15:00,ÂµS/cm,Sp Cond,270.0
2011-06-25 14:15:00,ft,Hs,-328076.719
2011-06-25 14:15:00,psi,Press,3.24
2011-06-25 14:15:00,NTU+,Turb+,45.7
2011-06-25 14:15:00,mg/L,Dissolved_Oxygen,9.03
2011-06-25 14:15:00,sec,Ts,-99999.0
2011-06-25 14:45:00,F,Water_Temperature,64.96
2011-06-25 14:45:00,NTU+,Turb+,53.4
2011-06-25 14:45:00,ÂµS/cm,Sp Cond,271.0
2011-06-25 14:45:00,V,Bat,10.5
2011-06-25 14:45:00,ft,Hs,-328076.719
2011-06-25 14:45:00,F,ADCP Temp,17.75
2011-06-25 14:45:00,%,ODOSat,95.7
2011-06-25 14:45:00,sec,Ts,-99999.0
2011-06-25 14:45:00,ft,Level,-328079.974
2011-06-25 14:45:00,psi,Press,3.25
2011-06-25 14:45:00,mg/L,Dissolved_Oxygen,9.0
2011-06-25 15:15:00,F,Water_Temperature,64.98
2011-06-25 15:15:00,psi,Press,3.27
2011-06-25 15:15:00,V,Bat,11.2
2011-06-25 15:15:00,NTU+,Turb+,50.6
2011-06-25 15:15:00,mg/L,Dissolved_Oxygen,8.98
2011-06-25 15:15:00,ÂµS/cm,Sp Cond,272.0
2011-06-25 15:15:00,ft,Hs,-328076.719
2011-06-25 15:15:00,sec,Ts,-99999.0
2011-06-25 15:15:00,F,ADCP Temp,17.74
2011-06-25 15:15:00,%,ODOSat,95.6
2011-06-25 15:15:00,ft,Level,-328079.974
2011-06-25 15:45:00,ft,Level,-328079.974
2011-06-25 15:45:00,psi,Press,3.26
2011-06-25 15:45:00,NTU+,Turb+,54.3
2011-06-25 15:45:00,%,ODOSat,94.1
2011-06-25 15:45:00,F,ADCP Temp,17.74
2011-06-25 15:45:00,ÂµS/cm,Sp Cond,272.0
2011-06-25 15:45:00,sec,Ts,-99999.0
2011-06-25 15:45:00,F,Water_Temperature,65.01
2011-06-25 15:45:00,ft,Hs,-328076.719
2011-06-25 15:45:00,V,Bat,10.4
2011-06-25 15:45:00,mg/L,Dissolved_Oxygen,8.84
2011-06-25 16:15:00,ÂµS/cm,Sp Cond,272.0
2011-06-25 16:15:00,ft,Level,-328079.974
2011-06-25 16:15:00,F,Water_Temperature,65.02
2011-06-25 16:15:00,ft,Hs,-328076.719
2011-06-25 16:15:00,sec,Ts,-99999.0
2011-06-25 16:15:00,%,ODOSat,94.4
2011-06-25 16:15:00,NTU+,Turb+,48.3
2011-06-25 16:15:00,psi,Press,3.27
2011-06-25 16:15:00,mg/L,Dissolved_Oxygen,8.87
2011-06-25 16:15:00,F,ADCP Temp,17.73
2011-06-25 16:15:00,V,Bat,10.5
2011-06-25 16:45:00,F,ADCP Temp,17.72
2011-06-25 16:45:00,NTU+,Turb+,48.3
2011-06-25 16:45:00,ft,Hs,-328076.719
2011-06-25 16:45:00,ÂµS/cm,Sp Cond,272.0
2011-06-25 16:45:00,%,ODOSat,94.0
2011-06-25 16:45:00,sec,Ts,-99999.0
2011-06-25 16:45:00,mg/L,Dissolved_Oxygen,8.83
2011-06-25 16:45:00,ft,Level,-328079.974
2011-06-25 16:45:00,V,Bat,11.2
2011-06-25 16:45:00,F,Water_Temperature,65.03
2011-06-25 16:45:00,psi,Press,3.29
2011-06-25 17:15:00,ÂµS/cm,Sp Cond,272.0
2011-06-25 17:15:00,F,ADCP Temp,17.71
2011-06-25 17:15:00,V,Bat,10.3
2011-06-25 17:15:00,mg/L,Dissolved_Oxygen,8.79
2011-06-25 17:15:00,ft,Level,-328079.974
2011-06-25 17:15:00,NTU+,Turb+,44.0
2011-06-25 17:15:00,psi,Press,3.28
2011-06-25 17:15:00,sec,Ts,-99999.0
2011-06-25 17:15:00,ft,Hs,-328076.719
2011-06-25 17:15:00,F,Water_Temperature,65.03
2011-06-25 17:15:00,%,ODOSat,93.6
2011-06-25 17:45:00,F,Water_Temperature,65.03
2011-06-25 17:45:00,ft,Level,-328079.974
2011-06-25 17:45:00,NTU+,Turb+,43.2
2011-06-25 17:45:00,mg/L,Dissolved_Oxygen,8.76
2011-06-25 17:45:00,sec,Ts,-99999.0
2011-06-25 17:45:00,ÂµS/cm,Sp Cond,272.0
2011-06-25 17:45:00,%,ODOSat,93.3
2011-06-25 17:45:00,V,Bat,11.0
2011-06-25 17:45:00,ft,Hs,-328076.719
2011-06-25 17:45:00,F,ADCP Temp,17.7
2011-06-25 17:45:00,psi,Press,3.31
2011-06-25 18:15:00,F,Water_Temperature,65.02
2011-06-25 18:15:00,ft,Level,-328079.974
2011-06-25 18:15:00,NTU+,Turb+,40.7
2011-06-25 18:15:00,V,Bat,10.6
2011-06-25 18:15:00,psi,Press,3.32
2011-06-25 18:15:00,sec,Ts,-99999.0
2011-06-25 18:15:00,ft,Hs,-328076.719
2011-06-25 18:15:00,%,ODOSat,92.7
2011-06-25 18:15:00,mg/L,Dissolved_Oxygen,8.71
2011-06-25 18:15:00,F,ADCP Temp,17.68
2011-06-25 18:15:00,ÂµS/cm,Sp Cond,272.0
2011-06-25 18:45:00,V,Bat,10.8
2011-06-25 18:45:00,%,ODOSat,92.3
2011-06-25 18:45:00,NTU+,Turb+,40.0
2011-06-25 18:45:00,F,Water_Temperature,65.05
2011-06-25 18:45:00,ft,Level,-328079.974
2011-06-25 18:45:00,ft,Hs,-328076.719
2011-06-25 18:45:00,F,ADCP Temp,17.67
2011-06-25 18:45:00,ÂµS/cm,Sp Cond,272.0
2011-06-25 18:45:00,psi,Press,3.34
2011-06-25 18:45:00,sec,Ts,-99999.0
2011-06-25 18:45:00,mg/L,Dissolved_Oxygen,8.67
2011-06-25 19:15:00,mg/L,Dissolved_Oxygen,8.6
2011-06-25 19:15:00,psi,Press,3.32
2011-06-25 19:15:00,sec,Ts,-99999.0
2011-06-25 19:15:00,V,Bat,10.8
2011-06-25 19:15:00,NTU+,Turb+,42.2
2011-06-25 19:15:00,ft,Level,-328079.974
2011-06-25 19:15:00,F,ADCP Temp,17.65
2011-06-25 19:15:00,%,ODOSat,91.6
2011-06-25 19:15:00,F,Water_Temperature,65.06
2011-06-25 19:15:00,ÂµS/cm,Sp Cond,271.0
2011-06-25 19:15:00,ft,Hs,-328076.719
2011-06-25 19:45:00,ft,Hs,-328076.719
2011-06-25 19:45:00,ft,Level,-328079.974
2011-06-25 19:45:00,F,ADCP Temp,17.64
2011-06-25 19:45:00,mg/L,Dissolved_Oxygen,8.62
2011-06-25 19:45:00,NTU+,Turb+,36.0
2011-06-25 19:45:00,F,Water_Temperature,65.01
2011-06-25 19:45:00,V,Bat,11.0
2011-06-25 19:45:00,sec,Ts,-99999.0
2011-06-25 19:45:00,psi,Press,3.33
2011-06-25 19:45:00,%,ODOSat,91.7
2011-06-25 19:45:00,ÂµS/cm,Sp Cond,271.0
2011-06-25 20:15:00,F,ADCP Temp,17.63
2011-06-25 20:15:00,V,Bat,10.3
2011-06-25 20:15:00,psi,Press,3.34
2011-06-25 20:15:00,ft,Hs,-328076.719
2011-06-25 20:15:00,ÂµS/cm,Sp Cond,270.0
2011-06-25 20:15:00,%,ODOSat,91.3
2011-06-25 20:15:00,sec,Ts,-99999.0
2011-06-25 20:15:00,ft,Level,-328079.974
2011-06-25 20:15:00,mg/L,Dissolved_Oxygen,8.58
2011-06-25 20:15:00,F,Water_Temperature,64.99
2011-06-25 20:15:00,NTU+,Turb+,34.0
2011-06-25 20:45:00,ft,Hs,-328076.719
2011-06-25 20:45:00,psi,Press,3.33
2011-06-25 20:45:00,sec,Ts,-99999.0
2011-06-25 20:45:00,F,ADCP Temp,17.62
2011-06-25 20:45:00,%,ODOSat,90.9
2011-06-25 20:45:00,NTU+,Turb+,35.2
2011-06-25 20:45:00,mg/L,Dissolved_Oxygen,8.55
2011-06-25 20:45:00,ft,Level,-328079.974
2011-06-25 20:45:00,ÂµS/cm,Sp Cond,270.0
2011-06-25 20:45:00,F,Water_Temperature,64.98
2011-06-25 20:45:00,V,Bat,10.2
2011-06-25 21:15:00,sec,Ts,-99999.0
2011-06-25 21:15:00,mg/L,Dissolved_Oxygen,8.57
2011-06-25 21:15:00,F,ADCP Temp,17.61
2011-06-25 21:15:00,ÂµS/cm,Sp Cond,271.0
2011-06-25 21:15:00,ft,Hs,-328076.719
2011-06-25 21:15:00,V,Bat,10.3
2011-06-25 21:15:00,F,Water_Temperature,64.94
2011-06-25 21:15:00,psi,Press,3.31
2011-06-25 21:15:00,ft,Level,-328079.974
2011-06-25 21:15:00,NTU+,Turb+,33.6
2011-06-25 21:15:00,%,ODOSat,91.2
2011-06-25 21:45:00,mg/L,Dissolved_Oxygen,8.54
2011-06-25 21:45:00,ft,Hs,-328076.719
2011-06-25 21:45:00,F,ADCP Temp,17.59
2011-06-25 21:45:00,sec,Ts,-99999.0
2011-06-25 21:45:00,NTU+,Turb+,30.9
2011-06-25 21:45:00,%,ODOSat,90.7
2011-06-25 21:45:00,F,Water_Temperature,64.89
2011-06-25 21:45:00,ÂµS/cm,Sp Cond,271.0
2011-06-25 21:45:00,psi,Press,3.35
2011-06-25 21:45:00,ft,Level,-328079.974
2011-06-25 21:45:00,V,Bat,10.3
2011-06-25 22:15:00,psi,Press,3.32
2011-06-25 22:15:00,ft,Hs,-328076.719
2011-06-25 22:15:00,F,Water_Temperature,64.87
2011-06-25 22:15:00,V,Bat,10.2
2011-06-25 22:15:00,sec,Ts,-99999.0
2011-06-25 22:15:00,%,ODOSat,90.6
2011-06-25 22:15:00,NTU+,Turb+,30.2
2011-06-25 22:15:00,F,ADCP Temp,17.58
2011-06-25 22:15:00,ft,Level,-328079.974
2011-06-25 22:15:00,mg/L,Dissolved_Oxygen,8.53
2011-06-25 22:15:00,ÂµS/cm,Sp Cond,271.0
2011-06-25 22:45:00,psi,Press,3.31
2011-06-25 22:45:00,NTU+,Turb+,28.7
2011-06-25 22:45:00,%,ODOSat,90.8
2011-06-25 22:45:00,V,Bat,11.0
2011-06-25 22:45:00,ft,Level,-328079.974
2011-06-25 22:45:00,mg/L,Dissolved_Oxygen,8.55
2011-06-25 22:45:00,sec,Ts,-99999.0
2011-06-25 22:45:00,F,Water_Temperature,64.82
2011-06-25 22:45:00,F,ADCP Temp,17.57
2011-06-25 22:45:00,ft,Hs,-328076.719
2011-06-25 22:45:00,ÂµS/cm,Sp Cond,271.0
2011-06-25 23:15:00,ÂµS/cm,Sp Cond,273.0
2011-06-25 23:15:00,NTU+,Turb+,32.2
2011-06-25 23:15:00,ft,Hs,-328076.719
2011-06-25 23:15:00,sec,Ts,-99999.0
2011-06-25 23:15:00,%,ODOSat,91.3
2011-06-25 23:15:00,psi,Press,3.33
2011-06-25 23:15:00,V,Bat,10.6
2011-06-25 23:15:00,ft,Level,-328079.974
2011-06-25 23:15:00,F,ADCP Temp,17.56
2011-06-25 23:15:00,mg/L,Dissolved_Oxygen,8.61
2011-06-25 23:15:00,F,Water_Temperature,64.68
2011-06-25 23:45:00,%,ODOSat,90.9
2011-06-25 23:45:00,sec,Ts,-99999.0
2011-06-25 23:45:00,F,Water_Temperature,64.72
2011-06-25 23:45:00,psi,Press,3.3
2011-06-25 23:45:00,mg/L,Dissolved_Oxygen,8.57
2011-06-25 23:45:00,V,Bat,10.7
2011-06-25 23:45:00,NTU+,Turb+,28.6
2011-06-25 23:45:00,F,ADCP Temp,17.55
2011-06-25 23:45:00,ÂµS/cm,Sp Cond,271.0
2011-06-25 23:45:00,ft,Level,-328079.974
2011-06-25 23:45:00,ft,Hs,-328076.719
2011-06-26 00:15:00,V,Bat,10.3
2011-06-26 00:15:00,sec,Ts,-99999.0
2011-06-26 00:15:00,F,ADCP Temp,17.53
2011-06-26 00:15:00,F,Water_Temperature,64.69
2011-06-26 00:15:00,ÂµS/cm,Sp Cond,271.0
2011-06-26 00:15:00,ft,Hs,-328076.719
2011-06-26 00:15:00,NTU+,Turb+,27.3
2011-06-26 00:15:00,%,ODOSat,91.1
2011-06-26 00:15:00,ft,Level,-328079.974
2011-06-26 00:15:00,psi,Press,3.28
2011-06-26 00:15:00,mg/L,Dissolved_Oxygen,8.59
2011-06-26 00:45:00,NTU+,Turb+,27.5
2011-06-26 00:45:00,mg/L,Dissolved_Oxygen,8.59
2011-06-26 00:45:00,F,ADCP Temp,17.52
2011-06-26 00:45:00,%,ODOSat,91.1
2011-06-26 00:45:00,ft,Hs,-328076.719
2011-06-26 00:45:00,psi,Press,3.27
2011-06-26 00:45:00,ÂµS/cm,Sp Cond,271.0
2011-06-26 00:45:00,V,Bat,10.6
2011-06-26 00:45:00,sec,Ts,-99999.0
2011-06-26 00:45:00,ft,Level,-328079.974
2011-06-26 00:45:00,F,Water_Temperature,64.67
2011-06-26 01:15:00,ft,Level,-328079.974
2011-06-26 01:15:00,ÂµS/cm,Sp Cond,272.0
2011-06-26 01:15:00,V,Bat,10.9
2011-06-26 01:15:00,F,Water_Temperature,64.63
2011-06-26 01:15:00,ft,Hs,-328076.719
2011-06-26 01:15:00,F,ADCP Temp,17.5
2011-06-26 01:15:00,NTU+,Turb+,27.9
2011-06-26 01:15:00,psi,Press,3.28
2011-06-26 01:15:00,mg/L,Dissolved_Oxygen,8.62
2011-06-26 01:15:00,%,ODOSat,91.4
2011-06-26 01:15:00,sec,Ts,-99999.0
2011-06-26 01:45:00,NTU+,Turb+,27.0
2011-06-26 01:45:00,ÂµS/cm,Sp Cond,272.0
2011-06-26 01:45:00,V,Bat,10.4
2011-06-26 01:45:00,F,ADCP Temp,17.49
2011-06-26 01:45:00,psi,Press,3.26
2011-06-26 01:45:00,mg/L,Dissolved_Oxygen,8.62
2011-06-26 01:45:00,sec,Ts,-99999.0
2011-06-26 01:45:00,%,ODOSat,91.4
2011-06-26 01:45:00,F,Water_Temperature,64.61
2011-06-26 01:45:00,ft,Level,-328079.974
2011-06-26 01:45:00,ft,Hs,-328076.719
2011-06-26 02:15:00,V,Bat,10.1
2011-06-26 02:15:00,NTU+,Turb+,28.7
2011-06-26 02:15:00,ft,Hs,-328076.719
2011-06-26 02:15:00,ft,Level,-328079.974
2011-06-26 02:15:00,sec,Ts,-99999.0
2011-06-26 02:15:00,mg/L,Dissolved_Oxygen,8.63
2011-06-26 02:15:00,F,Water_Temperature,64.6
2011-06-26 02:15:00,F,ADCP Temp,17.48
2011-06-26 02:15:00,ÂµS/cm,Sp Cond,272.0
2011-06-26 02:15:00,psi,Press,3.26
2011-06-26 02:15:00,%,ODOSat,91.4
2011-06-26 02:45:00,F,Water_Temperature,64.58
2011-06-26 02:45:00,psi,Press,3.26
2011-06-26 02:45:00,sec,Ts,-99999.0
2011-06-26 02:45:00,NTU+,Turb+,27.8
2011-06-26 02:45:00,%,ODOSat,91.1
2011-06-26 02:45:00,V,Bat,10.1
2011-06-26 02:45:00,mg/L,Dissolved_Oxygen,8.6
2011-06-26 02:45:00,ft,Level,-328079.974
2011-06-26 02:45:00,F,ADCP Temp,17.47
2011-06-26 02:45:00,ft,Hs,-328076.719
2011-06-26 02:45:00,ÂµS/cm,Sp Cond,271.0
2011-06-26 03:15:00,ÂµS/cm,Sp Cond,270.0
2011-06-26 03:15:00,F,ADCP Temp,17.46
2011-06-26 03:15:00,F,Water_Temperature,64.57
2011-06-26 03:15:00,%,ODOSat,91.1
2011-06-26 03:15:00,ft,Level,-328079.974
2011-06-26 03:15:00,psi,Press,3.26
2011-06-26 03:15:00,V,Bat,10.4
2011-06-26 03:15:00,mg/L,Dissolved_Oxygen,8.6
2011-06-26 03:15:00,ft,Hs,-328076.719
2011-06-26 03:15:00,NTU+,Turb+,26.2
2011-06-26 03:15:00,sec,Ts,-99999.0
2011-06-26 03:45:00,sec,Ts,-99999.0
2011-06-26 03:45:00,mg/L,Dissolved_Oxygen,8.58
2011-06-26 03:45:00,ft,Level,-328079.974
2011-06-26 03:45:00,F,Water_Temperature,64.56
2011-06-26 03:45:00,F,ADCP Temp,17.45
2011-06-26 03:45:00,%,ODOSat,90.9
2011-06-26 03:45:00,ÂµS/cm,Sp Cond,271.0
2011-06-26 03:45:00,V,Bat,11.0
2011-06-26 03:45:00,NTU+,Turb+,24.5
2011-06-26 03:45:00,ft,Hs,-328076.719
2011-06-26 03:45:00,psi,Press,3.25
2011-06-26 04:15:00,%,ODOSat,91.0
2011-06-26 04:15:00,ft,Level,-328079.974
2011-06-26 04:15:00,ÂµS/cm,Sp Cond,271.0
2011-06-26 04:15:00,V,Bat,10.6
2011-06-26 04:15:00,F,Water_Temperature,64.53
2011-06-26 04:15:00,ft,Hs,-328076.719
2011-06-26 04:15:00,F,ADCP Temp,17.44
2011-06-26 04:15:00,NTU+,Turb+,24.2
2011-06-26 04:15:00,psi,Press,3.25
2011-06-26 04:15:00,mg/L,Dissolved_Oxygen,8.59
2011-06-26 04:15:00,sec,Ts,-99999.0
2011-06-26 04:45:00,F,ADCP Temp,17.44
2011-06-26 04:45:00,sec,Ts,-99999.0
2011-06-26 04:45:00,F,Water_Temperature,64.45
2011-06-26 04:45:00,mg/L,Dissolved_Oxygen,8.7
2011-06-26 04:45:00,ft,Level,-328079.974
2011-06-26 04:45:00,ÂµS/cm,Sp Cond,273.0
2011-06-26 04:45:00,%,ODOSat,92.0
2011-06-26 04:45:00,NTU+,Turb+,24.0
2011-06-26 04:45:00,ft,Hs,-328076.719
2011-06-26 04:45:00,V,Bat,10.6
2011-06-26 04:45:00,psi,Press,3.27
2011-06-26 05:15:00,%,ODOSat,91.3
2011-06-26 05:15:00,psi,Press,3.28
2011-06-26 05:15:00,V,Bat,10.3
2011-06-26 05:15:00,F,ADCP Temp,17.43
2011-06-26 05:15:00,ÂµS/cm,Sp Cond,270.0
2011-06-26 05:15:00,mg/L,Dissolved_Oxygen,8.63
2011-06-26 05:15:00,F,Water_Temperature,64.52
2011-06-26 05:15:00,ft,Hs,-328076.719
2011-06-26 05:15:00,sec,Ts,-99999.0
2011-06-26 05:15:00,ft,Level,-328079.974
2011-06-26 05:15:00,NTU+,Turb+,23.6
2011-06-26 05:45:00,sec,Ts,-99999.0
2011-06-26 05:45:00,V,Bat,10.4
2011-06-26 05:45:00,ft,Hs,-328076.719
2011-06-26 05:45:00,F,ADCP Temp,17.42
2011-06-26 05:45:00,psi,Press,3.3
2011-06-26 05:45:00,%,ODOSat,91.4
2011-06-26 05:45:00,ft,Level,-328079.974
2011-06-26 05:45:00,ÂµS/cm,Sp Cond,271.0
2011-06-26 05:45:00,mg/L,Dissolved_Oxygen,8.63
2011-06-26 05:45:00,F,Water_Temperature,64.56
2011-06-26 05:45:00,NTU+,Turb+,22.7
2011-06-26 06:15:00,F,Water_Temperature,64.64
2011-06-26 06:15:00,ft,Level,-328079.974
2011-06-26 06:15:00,V,Bat,10.6
2011-06-26 06:15:00,ÂµS/cm,Sp Cond,271.0
2011-06-26 06:15:00,sec,Ts,-99999.0
2011-06-26 06:15:00,ft,Hs,-328076.719
2011-06-26 06:15:00,psi,Press,3.3
2011-06-26 06:15:00,mg/L,Dissolved_Oxygen,8.64
2011-06-26 06:15:00,F,ADCP Temp,17.41
2011-06-26 06:15:00,NTU+,Turb+,22.5
2011-06-26 06:15:00,%,ODOSat,91.6
2011-06-26 06:45:00,F,Water_Temperature,64.81
2011-06-26 06:45:00,mg/L,Dissolved_Oxygen,8.64
2011-06-26 06:45:00,F,ADCP Temp,17.4
2011-06-26 06:45:00,ÂµS/cm,Sp Cond,270.0
2011-06-26 06:45:00,ft,Level,-328079.974
2011-06-26 06:45:00,%,ODOSat,91.8
2011-06-26 06:45:00,V,Bat,11.0
2011-06-26 06:45:00,ft,Hs,-328076.719
2011-06-26 06:45:00,psi,Press,3.3
2011-06-26 06:45:00,sec,Ts,-99999.0
2011-06-26 06:45:00,NTU+,Turb+,20.4
2011-06-26 07:15:00,sec,Ts,-99999.0
2011-06-26 07:15:00,psi,Press,3.31
2011-06-26 07:15:00,V,Bat,11.2
2011-06-26 07:15:00,%,ODOSat,92.1
2011-06-26 07:15:00,ÂµS/cm,Sp Cond,271.0
2011-06-26 07:15:00,ft,Level,-328079.974
2011-06-26 07:15:00,mg/L,Dissolved_Oxygen,8.66
2011-06-26 07:15:00,NTU+,Turb+,20.2
2011-06-26 07:15:00,ft,Hs,-328076.719
