times,Units,value_mean,value_std,parameter,location
2016-06-06,F,64.99444444444444,1.3879534192144702,Air_Temperature,Walnut_Creek
2016-06-07,F,62.2875,2.103152529973423,Air_Temperature,Walnut_Creek
2016-06-08,F,56.55416666666667,2.774474352991075,Air_Temperature,Walnut_Creek
2016-06-09,F,57.86388888888889,1.78810140405031,Air_Temperature,Walnut_Creek
2016-06-10,F,61.540277777777774,2.47366597672275,Air_Temperature,Walnut_Creek
2016-06-11,F,68.02638888888889,2.0345338078782813,Air_Temperature,Walnut_Creek
2016-06-12,F,64.07916666666667,3.134311790666521,Air_Temperature,Walnut_Creek
2016-06-13,F,59.516666666666666,1.9706476062940248,Air_Temperature,Walnut_Creek
2016-06-14,F,60.90833333333333,1.524995765709384,Air_Temperature,Walnut_Creek
2016-06-15,F,65.11944444444444,0.7214884749024225,Air_Temperature,Walnut_Creek
2016-06-16,F,65.20833333333333,0.8270055524073385,Air_Temperature,Walnut_Creek
2016-06-17,F,66.46944444444445,1.779327092060914,Air_Temperature,Walnut_Creek
2016-06-18,F,68.17916666666666,3.0882347639525314,Air_Temperature,Walnut_Creek
2016-06-19,F,71.00138888888888,1.3543796776826147,Air_Temperature,Walnut_Creek
2016-06-20,F,72.90972222222223,1.0453392167432651,Air_Temperature,Walnut_Creek
2016-06-21,F,68.25138888888888,2.207628130752476,Air_Temperature,Walnut_Creek
2016-06-22,F,68.31944444444444,1.5734945465665728,Air_Temperature,Walnut_Creek
2016-06-23,F,68.32916666666667,0.9309462275689834,Air_Temperature,Walnut_Creek
