times,Units,parameter,value
2011-06-21 08:30:00,mg/L,ODO,10.05
2011-06-21 08:30:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 08:30:00,%,ODOSat,103.8
2011-06-21 08:40:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 08:40:00,F,Temp,61.99
2011-06-21 08:40:00,NTU+,Turb+,10.2
2011-06-21 08:40:00,mg/L,ODO,10.13
2011-06-21 08:40:00,%,ODOSat,104.2
2011-06-21 08:50:00,NTU+,Turb+,8.0
2011-06-21 08:50:00,F,Temp,62.31
2011-06-21 08:50:00,mg/L,ODO,10.12
2011-06-21 08:50:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 08:50:00,%,ODOSat,104.4
2011-06-21 09:00:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 09:00:00,V,Bat,13.5
2011-06-21 09:00:00,NTU+,Turb+,9.4
2011-06-21 09:00:00,%,ODOSat,104.6
2011-06-21 09:00:00,mg/L,ODO,10.12
2011-06-21 09:00:00,F,Temp,62.43
2011-06-21 09:10:00,F,Temp,62.62
2011-06-21 09:10:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 09:10:00,NTU+,Turb+,12.2
2011-06-21 09:10:00,%,ODOSat,104.5
2011-06-21 09:10:00,mg/L,ODO,10.09
2011-06-21 09:20:00,mg/L,ODO,10.1
2011-06-21 09:20:00,NTU+,Turb+,9.3
2011-06-21 09:20:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 09:20:00,F,Temp,62.82
2011-06-21 09:20:00,%,ODOSat,104.8
2011-06-21 09:30:00,ÂµS/cm,Sp Cond,271.0
2011-06-21 09:30:00,V,Bat,13.5
2011-06-21 09:30:00,NTU+,Turb+,10.2
2011-06-21 09:30:00,%,ODOSat,104.8
2011-06-21 09:30:00,F,Temp,62.76
2011-06-21 09:30:00,mg/L,ODO,10.1
2011-06-21 09:40:00,%,ODOSat,105.3
2011-06-21 09:40:00,F,Temp,62.55
2011-06-21 09:40:00,mg/L,ODO,10.17
2011-06-21 09:40:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 09:40:00,NTU+,Turb+,8.9
2011-06-21 09:50:00,%,ODOSat,105.1
2011-06-21 09:50:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 09:50:00,mg/L,ODO,10.18
2011-06-21 09:50:00,F,Temp,62.36
2011-06-21 09:50:00,NTU+,Turb+,7.1
2011-06-21 10:00:00,F,Temp,63.12
2011-06-21 10:00:00,NTU+,Turb+,12.5
2011-06-21 10:00:00,%,ODOSat,105.2
2011-06-21 10:00:00,V,Bat,13.3
2011-06-21 10:00:00,ÂµS/cm,Sp Cond,271.0
2011-06-21 10:00:00,mg/L,ODO,10.1
2011-06-21 10:10:00,%,ODOSat,105.7
2011-06-21 10:10:00,NTU+,Turb+,8.6
2011-06-21 10:10:00,mg/L,ODO,10.18
2011-06-21 10:10:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 10:10:00,F,Temp,62.79
2011-06-21 10:20:00,NTU+,Turb+,9.3
2011-06-21 10:20:00,mg/L,ODO,10.19
2011-06-21 10:20:00,%,ODOSat,105.0
2011-06-21 10:20:00,F,Temp,62.23
2011-06-21 10:20:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 10:30:00,%,ODOSat,105.6
2011-06-21 10:30:00,V,Bat,13.0
2011-06-21 10:30:00,F,Temp,62.27
2011-06-21 10:30:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 10:30:00,NTU+,Turb+,11.3
2011-06-21 10:30:00,mg/L,ODO,10.23
2011-06-21 10:40:00,NTU+,Turb+,10.4
2011-06-21 10:40:00,%,ODOSat,104.5
2011-06-21 10:40:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 10:40:00,F,Temp,62.19
2011-06-21 10:40:00,mg/L,ODO,10.14
2011-06-21 10:50:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 10:50:00,F,Temp,61.92
2011-06-21 10:50:00,mg/L,ODO,10.18
2011-06-21 10:50:00,NTU+,Turb+,10.0
2011-06-21 10:50:00,%,ODOSat,104.5
2011-06-21 11:00:00,mg/L,ODO,10.19
2011-06-21 11:00:00,F,Temp,61.6
2011-06-21 11:00:00,V,Bat,13.8
2011-06-21 11:00:00,NTU+,Turb+,12.1
2011-06-21 11:00:00,%,ODOSat,104.3
2011-06-21 11:00:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 11:10:00,F,Temp,62.5
2011-06-21 11:10:00,ÂµS/cm,Sp Cond,271.0
2011-06-21 11:10:00,%,ODOSat,106.4
2011-06-21 11:10:00,mg/L,ODO,10.29
2011-06-21 11:10:00,NTU+,Turb+,12.0
2011-06-21 11:20:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 11:20:00,%,ODOSat,105.5
2011-06-21 11:20:00,mg/L,ODO,10.41
2011-06-21 11:20:00,F,Temp,60.78
2011-06-21 11:20:00,NTU+,Turb+,11.8
2011-06-21 11:30:00,%,ODOSat,105.3
2011-06-21 11:30:00,NTU+,Turb+,9.7
2011-06-21 11:30:00,V,Bat,13.5
2011-06-21 11:30:00,mg/L,ODO,10.45
2011-06-21 11:30:00,F,Temp,60.26
2011-06-21 11:30:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 11:40:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 11:40:00,NTU+,Turb+,7.6
2011-06-21 11:40:00,mg/L,ODO,10.43
2011-06-21 11:40:00,F,Temp,60.49
2011-06-21 11:40:00,%,ODOSat,105.3
2011-06-21 11:50:00,F,Temp,59.98
2011-06-21 11:50:00,mg/L,ODO,10.45
2011-06-21 11:50:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 11:50:00,%,ODOSat,104.9
2011-06-21 11:50:00,NTU+,Turb+,9.8
2011-06-21 12:00:00,ÂµS/cm,Sp Cond,269.0
2011-06-21 12:00:00,NTU+,Turb+,8.4
2011-06-21 12:00:00,V,Bat,13.5
2011-06-21 12:00:00,F,Temp,59.93
2011-06-21 12:00:00,%,ODOSat,104.0
2011-06-21 12:00:00,mg/L,ODO,10.36
2011-06-21 12:10:00,%,ODOSat,103.9
2011-06-21 12:10:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 12:10:00,mg/L,ODO,10.36
2011-06-21 12:10:00,F,Temp,59.86
2011-06-21 12:10:00,NTU+,Turb+,12.7
2011-06-21 12:20:00,mg/L,ODO,10.32
2011-06-21 12:20:00,F,Temp,59.5
2011-06-21 12:20:00,NTU+,Turb+,10.9
2011-06-21 12:20:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 12:20:00,%,ODOSat,103.0
2011-06-21 12:30:00,%,ODOSat,104.9
2011-06-21 12:30:00,NTU+,Turb+,10.9
2011-06-21 12:30:00,F,Temp,60.01
2011-06-21 12:30:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 12:30:00,V,Bat,13.3
2011-06-21 12:30:00,mg/L,ODO,10.45
2011-06-21 12:40:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 12:40:00,mg/L,ODO,10.34
2011-06-21 12:40:00,%,ODOSat,103.0
2011-06-21 12:40:00,F,Temp,59.3
2011-06-21 12:40:00,NTU+,Turb+,10.3
2011-06-21 12:50:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 12:50:00,F,Temp,59.41
2011-06-21 12:50:00,mg/L,ODO,10.39
2011-06-21 12:50:00,NTU+,Turb+,11.3
2011-06-21 12:50:00,%,ODOSat,103.6
2011-06-21 13:00:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 13:00:00,F,Temp,59.33
2011-06-21 13:00:00,NTU+,Turb+,11.0
2011-06-21 13:00:00,%,ODOSat,104.0
2011-06-21 13:00:00,mg/L,ODO,10.44
2011-06-21 13:10:00,%,ODOSat,104.6
2011-06-21 13:10:00,NTU+,Turb+,12.8
2011-06-21 13:10:00,mg/L,ODO,10.44
2011-06-21 13:10:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 13:10:00,F,Temp,59.83
2011-06-21 13:20:00,%,ODOSat,103.7
2011-06-21 13:20:00,NTU+,Turb+,11.8
2011-06-21 13:20:00,F,Temp,59.41
2011-06-21 13:20:00,mg/L,ODO,10.4
2011-06-21 13:20:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 13:30:00,NTU+,Turb+,10.1
2011-06-21 13:30:00,mg/L,ODO,10.38
2011-06-21 13:30:00,%,ODOSat,103.2
2011-06-21 13:30:00,V,Bat,13.2
2011-06-21 13:30:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 13:30:00,F,Temp,59.19
2011-06-21 13:40:00,mg/L,ODO,10.27
2011-06-21 13:40:00,F,Temp,59.95
2011-06-21 13:40:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 13:40:00,%,ODOSat,103.1
2011-06-21 13:40:00,NTU+,Turb+,13.3
2011-06-21 13:50:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 13:50:00,NTU+,Turb+,10.9
2011-06-21 13:50:00,mg/L,ODO,10.38
2011-06-21 13:50:00,%,ODOSat,103.8
2011-06-21 13:50:00,F,Temp,59.67
2011-06-21 14:00:00,V,Bat,13.2
2011-06-21 14:00:00,mg/L,ODO,10.41
2011-06-21 14:00:00,%,ODOSat,104.8
2011-06-21 14:00:00,NTU+,Turb+,14.8
2011-06-21 14:00:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 14:00:00,F,Temp,60.21
2011-06-21 14:10:00,%,ODOSat,104.7
2011-06-21 14:10:00,F,Temp,60.12
2011-06-21 14:10:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 14:10:00,mg/L,ODO,10.41
2011-06-21 14:10:00,NTU+,Turb+,11.4
2011-06-21 14:20:00,%,ODOSat,104.0
2011-06-21 14:20:00,NTU+,Turb+,13.3
2011-06-21 14:20:00,F,Temp,59.84
2011-06-21 14:20:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 14:20:00,mg/L,ODO,10.37
2011-06-21 14:30:00,NTU+,Turb+,11.9
2011-06-21 14:30:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 14:30:00,%,ODOSat,104.8
2011-06-21 14:30:00,F,Temp,59.55
2011-06-21 14:30:00,mg/L,ODO,10.5
2011-06-21 14:30:00,V,Bat,13.1
2011-06-21 14:40:00,F,Temp,59.65
2011-06-21 14:40:00,mg/L,ODO,10.58
2011-06-21 14:40:00,ÂµS/cm,Sp Cond,269.0
2011-06-21 14:40:00,%,ODOSat,105.8
2011-06-21 14:40:00,NTU+,Turb+,12.9
2011-06-21 14:50:00,mg/L,ODO,10.41
2011-06-21 14:50:00,NTU+,Turb+,13.1
2011-06-21 14:50:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 14:50:00,%,ODOSat,104.7
2011-06-21 14:50:00,F,Temp,60.07
2011-06-21 15:00:00,V,Bat,13.1
2011-06-21 15:00:00,mg/L,ODO,10.44
2011-06-21 15:00:00,NTU+,Turb+,13.2
2011-06-21 15:00:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 15:00:00,F,Temp,60.04
2011-06-21 15:00:00,%,ODOSat,104.9
2011-06-21 15:10:00,mg/L,ODO,10.46
2011-06-21 15:10:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 15:10:00,%,ODOSat,104.9
2011-06-21 15:10:00,NTU+,Turb+,11.0
2011-06-21 15:10:00,F,Temp,59.84
2011-06-21 15:20:00,F,Temp,60.28
2011-06-21 15:20:00,%,ODOSat,105.1
2011-06-21 15:20:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 15:20:00,mg/L,ODO,10.43
2011-06-21 15:20:00,NTU+,Turb+,21.3
2011-06-21 15:30:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 15:30:00,V,Bat,13.0
2011-06-21 15:30:00,NTU+,Turb+,11.7
2011-06-21 15:30:00,%,ODOSat,105.5
2011-06-21 15:30:00,mg/L,ODO,10.44
2011-06-21 15:30:00,F,Temp,60.52
2011-06-21 15:40:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 15:40:00,NTU+,Turb+,13.8
2011-06-21 15:40:00,F,Temp,60.71
2011-06-21 15:40:00,%,ODOSat,106.0
2011-06-21 15:40:00,mg/L,ODO,10.47
2011-06-21 15:50:00,F,Temp,60.84
2011-06-21 15:50:00,NTU+,Turb+,9.7
2011-06-21 15:50:00,%,ODOSat,106.0
2011-06-21 15:50:00,mg/L,ODO,10.45
2011-06-21 15:50:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 16:00:00,NTU+,Turb+,9.8
2011-06-21 16:00:00,F,Temp,60.89
2011-06-21 16:00:00,mg/L,ODO,10.44
2011-06-21 16:00:00,V,Bat,12.9
2011-06-21 16:00:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 16:00:00,%,ODOSat,106.0
2011-06-21 16:10:00,F,Temp,61.41
2011-06-21 16:10:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 16:10:00,%,ODOSat,106.3
2011-06-21 16:10:00,NTU+,Turb+,10.3
2011-06-21 16:10:00,mg/L,ODO,10.41
2011-06-21 16:20:00,NTU+,Turb+,8.6
2011-06-21 16:20:00,%,ODOSat,105.4
2011-06-21 16:20:00,mg/L,ODO,10.42
2011-06-21 16:20:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 16:20:00,F,Temp,60.61
2011-06-21 16:30:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 16:30:00,mg/L,ODO,10.42
2011-06-21 16:30:00,NTU+,Turb+,13.6
2011-06-21 16:30:00,V,Bat,12.7
2011-06-21 16:30:00,%,ODOSat,105.1
2011-06-21 16:30:00,F,Temp,60.38
2011-06-21 16:40:00,F,Temp,59.43
2011-06-21 16:40:00,%,ODOSat,103.3
2011-06-21 16:40:00,mg/L,ODO,10.35
2011-06-21 16:40:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 16:40:00,NTU+,Turb+,10.8
2011-06-21 16:50:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 16:50:00,%,ODOSat,103.8
2011-06-21 16:50:00,mg/L,ODO,10.34
2011-06-21 16:50:00,NTU+,Turb+,13.9
2011-06-21 16:50:00,F,Temp,59.96
2011-06-21 17:00:00,mg/L,ODO,10.3
2011-06-21 17:00:00,%,ODOSat,102.0
2011-06-21 17:00:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 17:00:00,V,Bat,12.6
2011-06-21 17:00:00,NTU+,Turb+,12.8
2011-06-21 17:00:00,F,Temp,58.84
2011-06-21 17:10:00,%,ODOSat,102.9
2011-06-21 17:10:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 17:10:00,NTU+,Turb+,11.8
2011-06-21 17:10:00,mg/L,ODO,10.34
2011-06-21 17:10:00,F,Temp,59.26
2011-06-21 17:20:00,NTU+,Turb+,13.0
2011-06-21 17:20:00,%,ODOSat,102.4
2011-06-21 17:20:00,mg/L,ODO,10.29
2011-06-21 17:20:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 17:20:00,F,Temp,59.27
2011-06-21 17:30:00,F,Temp,58.28
2011-06-21 17:30:00,V,Bat,12.3
2011-06-21 17:30:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 17:30:00,NTU+,Turb+,12.0
2011-06-21 17:30:00,%,ODOSat,100.8
2011-06-21 17:30:00,mg/L,ODO,10.25
2011-06-21 17:40:00,F,Temp,57.66
2011-06-21 17:40:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 17:40:00,mg/L,ODO,10.22
2011-06-21 17:40:00,%,ODOSat,99.8
2011-06-21 17:40:00,NTU+,Turb+,15.6
2011-06-21 17:50:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 17:50:00,mg/L,ODO,10.23
2011-06-21 17:50:00,NTU+,Turb+,11.4
2011-06-21 17:50:00,F,Temp,58.32
2011-06-21 17:50:00,%,ODOSat,100.7
2011-06-21 18:00:00,%,ODOSat,100.5
2011-06-21 18:00:00,NTU+,Turb+,9.7
2011-06-21 18:00:00,F,Temp,58.49
2011-06-21 18:00:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 18:00:00,V,Bat,12.0
2011-06-21 18:00:00,mg/L,ODO,10.19
2011-06-21 18:10:00,%,ODOSat,100.5
2011-06-21 18:10:00,NTU+,Turb+,13.7
2011-06-21 18:10:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 18:10:00,F,Temp,58.43
2011-06-21 18:10:00,mg/L,ODO,10.19
2011-06-21 18:20:00,F,Temp,58.36
2011-06-21 18:20:00,%,ODOSat,100.0
2011-06-21 18:20:00,mg/L,ODO,10.16
2011-06-21 18:20:00,NTU+,Turb+,10.4
2011-06-21 18:20:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 18:30:00,V,Bat,12.0
2011-06-21 18:30:00,NTU+,Turb+,10.7
2011-06-21 18:30:00,mg/L,ODO,10.19
2011-06-21 18:30:00,%,ODOSat,100.9
2011-06-21 18:30:00,F,Temp,58.76
2011-06-21 18:30:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 18:40:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 18:40:00,NTU+,Turb+,13.7
2011-06-21 18:40:00,%,ODOSat,100.2
2011-06-21 18:40:00,F,Temp,58.74
2011-06-21 18:40:00,mg/L,ODO,10.12
2011-06-21 18:50:00,%,ODOSat,100.3
2011-06-21 18:50:00,F,Temp,58.29
2011-06-21 18:50:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 18:50:00,mg/L,ODO,10.19
2011-06-21 18:50:00,NTU+,Turb+,16.5
2011-06-21 19:00:00,F,Temp,58.25
2011-06-21 19:00:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 19:00:00,mg/L,ODO,10.21
2011-06-21 19:00:00,NTU+,Turb+,12.0
2011-06-21 19:00:00,%,ODOSat,100.4
2011-06-21 19:00:00,V,Bat,12.0
2011-06-21 19:10:00,mg/L,ODO,10.21
2011-06-21 19:10:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 19:10:00,NTU+,Turb+,10.3
2011-06-21 19:10:00,%,ODOSat,100.4
2011-06-21 19:10:00,F,Temp,58.23
2011-06-21 19:20:00,mg/L,ODO,10.19
2011-06-21 19:20:00,NTU+,Turb+,15.0
2011-06-21 19:20:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 19:20:00,F,Temp,58.68
2011-06-21 19:20:00,%,ODOSat,100.8
2011-06-21 19:30:00,NTU+,Turb+,13.4
2011-06-21 19:30:00,F,Temp,58.35
2011-06-21 19:30:00,V,Bat,12.0
2011-06-21 19:30:00,mg/L,ODO,10.11
2011-06-21 19:30:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 19:30:00,%,ODOSat,99.6
2011-06-21 19:40:00,%,ODOSat,99.6
2011-06-21 19:40:00,mg/L,ODO,10.14
2011-06-21 19:40:00,F,Temp,58.18
2011-06-21 19:40:00,NTU+,Turb+,14.3
2011-06-21 19:40:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 19:50:00,%,ODOSat,99.5
2011-06-21 19:50:00,mg/L,ODO,10.14
2011-06-21 19:50:00,F,Temp,58.03
2011-06-21 19:50:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 19:50:00,NTU+,Turb+,13.0
2011-06-21 20:00:00,mg/L,ODO,10.11
2011-06-21 20:00:00,%,ODOSat,99.4
2011-06-21 20:00:00,V,Bat,12.0
2011-06-21 20:00:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 20:00:00,F,Temp,58.21
2011-06-21 20:00:00,NTU+,Turb+,18.1
2011-06-21 20:10:00,F,Temp,57.87
2011-06-21 20:10:00,mg/L,ODO,10.1
2011-06-21 20:10:00,NTU+,Turb+,12.4
2011-06-21 20:10:00,%,ODOSat,98.8
2011-06-21 20:10:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 20:20:00,%,ODOSat,99.4
2011-06-21 20:20:00,NTU+,Turb+,17.6
2011-06-21 20:20:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 20:20:00,F,Temp,57.91
2011-06-21 20:20:00,mg/L,ODO,10.15
2011-06-21 20:30:00,V,Bat,12.0
2011-06-21 20:30:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 20:30:00,NTU+,Turb+,15.2
2011-06-21 20:30:00,mg/L,ODO,10.15
2011-06-21 20:30:00,F,Temp,57.65
2011-06-21 20:30:00,%,ODOSat,99.1
2011-06-21 20:40:00,NTU+,Turb+,12.7
2011-06-21 20:40:00,%,ODOSat,99.5
2011-06-21 20:40:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 20:40:00,mg/L,ODO,10.2
2011-06-21 20:40:00,F,Temp,57.64
2011-06-21 20:50:00,mg/L,ODO,10.15
2011-06-21 20:50:00,%,ODOSat,99.1
2011-06-21 20:50:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 20:50:00,NTU+,Turb+,13.9
2011-06-21 20:50:00,F,Temp,57.61
2011-06-21 21:00:00,%,ODOSat,99.0
2011-06-21 21:00:00,V,Bat,12.0
2011-06-21 21:00:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 21:00:00,mg/L,ODO,10.13
2011-06-21 21:00:00,NTU+,Turb+,15.3
2011-06-21 21:00:00,F,Temp,57.68
2011-06-21 21:10:00,NTU+,Turb+,8.6
2011-06-21 21:10:00,ÂµS/cm,Sp Cond,270.0
2011-06-21 21:10:00,mg/L,ODO,10.17
2011-06-21 21:10:00,%,ODOSat,100.7
2011-06-21 21:10:00,F,Temp,58.88
2011-06-21 21:20:00,ÂµS/cm,Sp Cond,269.0
2011-06-21 21:20:00,NTU+,Turb+,11.8
2011-06-21 21:20:00,F,Temp,58.24
2011-06-21 21:20:00,%,ODOSat,99.8
2011-06-21 21:20:00,mg/L,ODO,10.15
2011-06-21 21:30:00,V,Bat,11.9
2011-06-21 21:30:00,NTU+,Turb+,8.6
2011-06-21 21:30:00,%,ODOSat,99.0
2011-06-21 21:30:00,ÂµS/cm,Sp Cond,269.0
2011-06-21 21:30:00,mg/L,ODO,10.11
2011-06-21 21:30:00,F,Temp,57.92
2011-06-21 21:40:00,ÂµS/cm,Sp Cond,269.0
2011-06-21 21:40:00,%,ODOSat,97.5
2011-06-21 21:40:00,mg/L,ODO,9.94
2011-06-21 21:40:00,NTU+,Turb+,9.5
2011-06-21 21:40:00,F,Temp,58.03
2011-06-21 21:50:00,%,ODOSat,98.3
2011-06-21 21:50:00,mg/L,ODO,10.04
2011-06-21 21:50:00,F,Temp,57.89
2011-06-21 21:50:00,ÂµS/cm,Sp Cond,269.0
2011-06-21 21:50:00,NTU+,Turb+,11.4
2011-06-21 22:00:00,%,ODOSat,99.0
2011-06-21 22:00:00,V,Bat,11.9
2011-06-21 22:00:00,NTU+,Turb+,11.1
2011-06-21 22:00:00,mg/L,ODO,10.03
2011-06-21 22:00:00,ÂµS/cm,Sp Cond,269.0
2011-06-21 22:00:00,F,Temp,58.55
2011-06-21 22:10:00,ÂµS/cm,Sp Cond,268.0
2011-06-21 22:10:00,mg/L,ODO,10.03
2011-06-21 22:10:00,F,Temp,58.44
2011-06-21 22:10:00,%,ODOSat,98.9
2011-06-21 22:10:00,NTU+,Turb+,9.5
2011-06-21 22:20:00,F,Temp,57.91
2011-06-21 22:20:00,NTU+,Turb+,9.1
2011-06-21 22:20:00,%,ODOSat,98.4
2011-06-21 22:20:00,ÂµS/cm,Sp Cond,269.0
2011-06-21 22:20:00,mg/L,ODO,10.05
2011-06-21 22:30:00,V,Bat,11.9
2011-06-21 22:30:00,%,ODOSat,98.4
2011-06-21 22:30:00,NTU+,Turb+,8.9
2011-06-21 22:30:00,ÂµS/cm,Sp Cond,269.0
2011-06-21 22:30:00,mg/L,ODO,10.03
2011-06-21 22:30:00,F,Temp,58.07
2011-06-21 22:40:00,%,ODOSat,98.6
2011-06-21 22:40:00,NTU+,Turb+,14.5
2011-06-21 22:40:00,ÂµS/cm,Sp Cond,269.0
2011-06-21 22:40:00,mg/L,ODO,10.03
2011-06-21 22:40:00,F,Temp,58.24
2011-06-21 22:50:00,ÂµS/cm,Sp Cond,269.0
2011-06-21 22:50:00,NTU+,Turb+,13.7
2011-06-21 22:50:00,mg/L,ODO,10.02
2011-06-21 22:50:00,%,ODOSat,98.4
2011-06-21 22:50:00,F,Temp,58.14
2011-06-21 23:00:00,mg/L,ODO,9.98
2011-06-21 23:00:00,%,ODOSat,98.1
2011-06-21 23:00:00,NTU+,Turb+,11.9
2011-06-21 23:00:00,F,Temp,58.2
2011-06-21 23:00:00,V,Bat,11.9
2011-06-21 23:00:00,ÂµS/cm,Sp Cond,269.0
2011-06-21 23:10:00,%,ODOSat,98.3
2011-06-21 23:10:00,NTU+,Turb+,11.0
2011-06-21 23:10:00,F,Temp,58.19
2011-06-21 23:10:00,ÂµS/cm,Sp Cond,269.0
2011-06-21 23:10:00,mg/L,ODO,10.01
2011-06-21 23:20:00,F,Temp,58.23
2011-06-21 23:20:00,ÂµS/cm,Sp Cond,269.0
2011-06-21 23:20:00,%,ODOSat,98.3
2011-06-21 23:20:00,NTU+,Turb+,12.2
2011-06-21 23:20:00,mg/L,ODO,10.0
2011-06-21 23:30:00,ÂµS/cm,Sp Cond,268.0
2011-06-21 23:30:00,NTU+,Turb+,9.5
2011-06-21 23:30:00,F,Temp,58.25
2011-06-21 23:30:00,%,ODOSat,98.2
2011-06-21 23:30:00,V,Bat,11.9
2011-06-21 23:30:00,mg/L,ODO,9.99
2011-06-21 23:40:00,mg/L,ODO,9.96
2011-06-21 23:40:00,F,Temp,58.31
2011-06-21 23:40:00,ÂµS/cm,Sp Cond,269.0
2011-06-21 23:40:00,NTU+,Turb+,10.6
2011-06-21 23:40:00,%,ODOSat,98.0
2011-06-21 23:50:00,%,ODOSat,98.0
2011-06-21 23:50:00,F,Temp,58.28
2011-06-21 23:50:00,ÂµS/cm,Sp Cond,269.0
2011-06-21 23:50:00,NTU+,Turb+,10.3
2011-06-21 23:50:00,mg/L,ODO,9.96
2011-06-22 00:00:00,NTU+,Turb+,11.3
2011-06-22 00:00:00,V,Bat,11.9
2011-06-22 00:00:00,%,ODOSat,98.2
2011-06-22 00:00:00,ÂµS/cm,Sp Cond,269.0
2011-06-22 00:00:00,mg/L,ODO,9.98
2011-06-22 00:00:00,F,Temp,58.27
2011-06-22 00:10:00,%,ODOSat,97.8
2011-06-22 00:10:00,mg/L,ODO,9.93
2011-06-22 00:10:00,ÂµS/cm,Sp Cond,269.0
2011-06-22 00:10:00,F,Temp,58.32
2011-06-22 00:10:00,NTU+,Turb+,8.9
2011-06-22 00:20:00,NTU+,Turb+,10.0
2011-06-22 00:20:00,%,ODOSat,98.2
2011-06-22 00:20:00,ÂµS/cm,Sp Cond,269.0
2011-06-22 00:20:00,mg/L,ODO,9.98
2011-06-22 00:20:00,F,Temp,58.31
2011-06-22 00:30:00,F,Temp,58.36
2011-06-22 00:30:00,%,ODOSat,98.4
2011-06-22 00:30:00,NTU+,Turb+,12.3
2011-06-22 00:30:00,V,Bat,11.9
2011-06-22 00:30:00,ÂµS/cm,Sp Cond,269.0
2011-06-22 00:30:00,mg/L,ODO,9.99
2011-06-22 00:40:00,%,ODOSat,98.1
2011-06-22 00:40:00,NTU+,Turb+,12.4
2011-06-22 00:40:00,ÂµS/cm,Sp Cond,268.0
2011-06-22 00:40:00,mg/L,ODO,9.95
2011-06-22 00:40:00,F,Temp,58.43
2011-06-22 00:50:00,%,ODOSat,97.6
2011-06-22 00:50:00,mg/L,ODO,9.9
2011-06-22 00:50:00,F,Temp,58.43
2011-06-22 00:50:00,ÂµS/cm,Sp Cond,268.0
2011-06-22 00:50:00,NTU+,Turb+,11.6
2011-06-22 01:00:00,V,Bat,11.9
2011-06-22 01:00:00,%,ODOSat,97.5
