times,Temp_F,Sp Cond_µS/cm,pH_,Turb+_NTU+,ODOSat_%,ODO_mg/L,Bat_V,ADCP Temp_F,Press_psi,Bat_V,Level_ft,Hs_ft,Ts_sec,Vel Mag_ft/s
2011-06-11 13:45:00,68.58,269,8.51,2.7,105.4,9.52,13.2,17.79,3.28,12,43.035,0.092,4,
2011-06-11 14:15:00,68.76,269,8.5,2.8,105.4,9.5,13.3,17.82,3.25,12.2,42.942,0.081,3,
2011-06-11 14:45:00,68.84,269,8.49,2.7,105.4,9.49,13,17.85,3.27,12,42.968,0.077,2,
2011-06-11 15:15:00,68.91,269,8.51,2.5,106.3,9.57,13.1,17.89,3.27,12,42.982,0.081,5,
2011-06-11 15:45:00,68.99,269,8.52,2.5,106.2,9.55,12.9,17.94,3.3,11.8,43.06,0.073,6,
2011-06-11 16:15:00,68.98,269,8.47,2.9,104.4,9.39,12.8,17.98,3.26,11.6,42.982,0.087,4,
2011-06-11 16:45:00,69.01,269,8.47,3.1,104.2,9.37,12.5,18.02,3.26,11.4,42.929,0.091,2,
2011-06-11 17:15:00,69.05,269,8.46,2.9,103.7,9.31,12.1,18.07,3.2,11,42.838,0.09,2,
2011-06-11 17:45:00,69.12,269,8.46,3.1,103.7,9.31,11.8,18.11,3.27,10.8,43.031,0.077,2,
2011-06-11 18:15:00,69.19,270,8.44,2.9,102.9,9.23,12,18.15,3.24,10.8,42.881,0.067,2,
2011-06-11 18:45:00,69.14,269,8.42,3,102.1,9.16,11.9,18.18,3.28,10.8,42.988,0.071,5,
2011-06-11 19:15:00,69.22,270,8.41,2.8,101.8,9.13,11.9,18.22,3.27,10.8,42.965,0.052,5,
2011-06-11 19:45:00,69.21,270,8.41,2.9,101.7,9.12,11.9,18.25,3.29,10.8,42.928,0.06,5,
2011-06-11 20:15:00,69.21,270,8.39,2.8,100.9,9.05,11.9,18.28,3.23,10.8,42.859,0.063,4,
2011-06-11 20:45:00,69.23,270,8.41,2.8,101.4,9.09,11.9,18.3,3.27,10.8,43.047,0.058,3,
2011-06-11 21:15:00,69.18,269,8.38,2.5,100.5,9.02,11.9,18.33,3.27,10.8,42.995,0.049,4,
2011-06-11 21:45:00,69.15,271,8.36,2.6,99.7,8.95,12,18.35,3.26,10.8,42.951,0.046,5,
2011-06-11 22:15:00,69.06,271,8.36,2.7,100.1,8.99,11.9,18.37,3.3,10.8,43.118,0.101,5,
2011-06-11 22:45:00,69.06,272,8.35,2.4,98.9,8.89,11.9,18.39,3.27,10.8,42.999,0.083,5,
2011-06-11 23:15:00,68.96,270,8.36,2.4,99.4,8.93,11.9,18.41,3.25,10.8,42.959,0.067,5,
2011-06-11 23:45:00,68.88,272,8.34,2.7,99,8.91,11.9,18.42,3.3,10.8,43.082,0.04,5,
2011-06-12 00:15:00,68.73,271,8.36,2.4,99.1,8.93,11.9,18.43,3.27,10.8,42.864,0.037,4,
2011-06-12 00:45:00,68.77,270,8.32,2.4,97.5,8.79,11.9,18.43,3.29,10.8,43.068,0.042,4,
2011-06-12 01:15:00,68.72,269,8.34,2.3,97.8,8.82,11.9,18.44,3.23,10.8,42.804,0.109,4,
2011-06-12 01:45:00,68.63,269,8.38,2.4,99,8.93,11.9,18.44,3.28,10.8,43.019,0.122,4,
2011-06-12 02:15:00,68.59,269,8.39,2.7,99.4,8.97,11.9,18.44,3.31,10.8,43.137,0.055,4,
2011-06-12 02:45:00,68.53,269,8.38,2.3,98.9,8.93,11.8,18.44,3.3,10.6,43.169,0.115,4,
2011-06-12 03:15:00,68.44,269,8.34,2.4,97.3,8.8,11.9,18.44,3.32,10.6,43.187,0.088,3,
2011-06-12 03:45:00,68.35,269,8.36,2.7,98.2,8.89,11.8,18.43,3.29,10.8,43.099,0.048,4,
2011-06-12 04:15:00,68.19,269,8.31,3.1,96.4,8.74,11.8,18.43,3.3,10.6,43.07,0.045,4,
2011-06-12 04:45:00,68.25,269,8.23,3.1,93.7,8.49,11.9,18.43,3.32,10.6,43.193,0.103,2,
2011-06-12 05:15:00,68.14,269,8.29,3.2,95.7,8.68,11.9,18.43,3.34,10.6,43.235,0.145,2,
2011-06-12 05:45:00,68.04,269,8.31,3.7,96.1,8.73,11.9,18.42,3.29,10.8,43.187,0.271,3,
2011-06-12 06:15:00,67.99,269,8.35,3.7,97.4,8.85,11.9,18.42,3.31,10.8,43.181,0.272,3,
2011-06-12 06:45:00,67.97,273,8.36,4.1,97.6,8.87,12.4,18.42,3.29,11.4,43.135,0.413,3,
2011-06-12 07:15:00,67.93,273,8.34,4.7,97.2,8.84,12.5,18.42,3.3,11.4,43.158,0.612,3,
2011-06-12 07:45:00,67.95,272,8.37,5.2,98,8.91,13,18.41,3.3,11.8,43.064,1.083,4,
2011-06-12 08:15:00,67.99,272,8.36,6.4,98,8.9,13.1,18.42,3.26,12,43.092,0.914,4,
2011-06-12 08:45:00,68.04,273,8.36,10.2,97.8,8.89,14.1,18.41,3.33,13.2,43.164,0.873,5,
2011-06-12 09:15:00,68.09,273,8.35,10,97.9,8.89,14.2,18.41,3.36,12.6,43.213,1.065,5,
2011-06-12 09:45:00,68.26,273,8.36,17.9,98.1,8.89,13.9,18.41,3.31,12.2,43.135,0.957,5,
2011-06-12 10:15:00,68.18,273,8.36,16,98,8.89,13.3,18.41,3.35,12.2,43.213,0.979,4,
2011-06-12 10:45:00,68.11,274,8.37,15.3,98.5,8.94,13.3,18.41,3.33,12.2,43.248,0.996,4,
2011-06-12 11:15:00,68.12,269,8.39,14.2,98.7,8.96,13,18.41,3.32,11.8,43.23,1.41,4,
2011-06-12 11:45:00,68.09,269,8.37,22.9,98.1,8.91,13.2,18.42,3.32,12,43.202,1.687,4,
2011-06-12 12:15:00,68.03,269,8.38,21.2,98.5,8.95,13.4,18.43,3.32,12.2,43.146,1.477,5,
2011-06-12 12:45:00,68.06,270,8.38,23.2,98.2,8.92,13.8,18.43,3.33,12.8,43.101,1.188,5,
2011-06-12 13:15:00,68.19,270,8.38,17.3,98.5,8.93,13.6,18.44,3.33,12.4,43.217,1.437,5,
2011-06-12 13:45:00,68.19,273,8.38,22.1,98.4,8.92,13.6,18.45,3.33,12.2,43.147,1.231,5,
2011-06-12 14:15:00,68.18,274,8.38,19.6,98.6,8.94,13.3,18.47,3.33,12.2,43.204,0.974,4,
2011-06-12 14:45:00,68.14,269,8.39,21.7,98.4,8.93,13.2,18.49,3.34,12,43.219,1.174,4,
2011-06-12 15:15:00,68.1,270,8.39,19.1,98.4,8.93,13.2,18.5,3.34,12,43.208,1.006,4,
2011-06-12 15:45:00,67.99,269,8.39,18.8,98.2,8.92,13,18.51,3.34,11.8,43.199,1.153,4,
2011-06-12 16:15:00,67.93,269,8.38,20.8,97.8,8.89,12.7,18.51,3.34,11.4,43.199,1.051,5,
2011-06-12 16:45:00,67.82,272,8.38,20.3,97.4,8.87,12.3,18.52,3.33,11,43.179,1.027,5,
2011-06-12 17:15:00,67.66,269,8.35,21,96.7,8.82,12,18.51,3.34,10.8,43.231,0.931,4,
2011-06-12 17:45:00,67.64,270,8.38,19.6,97.2,8.86,11.9,18.51,3.33,10.8,43.24,0.758,4,
2011-06-12 18:15:00,67.48,270,8.34,23.1,96,8.77,11.9,18.5,3.33,10.8,43.147,0.846,4,
2011-06-12 18:45:00,67.39,269,8.36,21.2,96.1,8.79,12,18.49,3.35,10.8,43.279,0.858,4,
2011-06-12 19:15:00,67.37,270,8.35,19.4,96.1,8.79,12,18.48,3.32,10.8,43.185,1.028,4,
2011-06-12 19:45:00,67.38,270,8.36,18.9,96.1,8.8,11.9,18.47,3.33,10.8,43.183,0.898,4,
2011-06-12 20:15:00,67.33,273,8.36,19.4,96.1,8.79,11.9,18.45,3.32,10.8,43.106,0.715,4,
2011-06-12 20:45:00,67.3,270,8.36,18.5,96,8.79,11.8,18.43,3.36,10.8,43.271,0.67,4,
2011-06-12 21:15:00,67.14,270,8.35,19.2,95.5,8.76,11.9,18.42,3.33,10.8,43.219,0.808,4,
2011-06-12 21:45:00,67.08,270,8.35,17.9,95.5,8.77,11.9,18.41,3.33,10.8,43.165,0.982,4,
2011-06-12 22:15:00,67,272,8.35,20.1,95.3,8.75,11.9,18.39,3.32,10.8,43.136,0.733,4,
2011-06-12 22:45:00,66.93,270,8.35,20,95.1,8.75,11.9,18.37,3.31,10.8,43.126,0.799,4,
2011-06-12 23:15:00,66.92,270,8.35,18.6,95.2,8.76,11.9,18.36,3.3,10.8,43.104,0.812,4,
2011-06-12 23:45:00,66.89,270,8.35,20.3,95,8.74,11.8,18.34,3.33,10.8,43.243,0.638,4,
2011-06-13 00:15:00,66.7,270,8.34,20.7,94.7,8.73,11.9,18.32,3.33,10.8,43.141,0.714,4,
2011-06-13 00:45:00,66.47,270,8.28,23.3,93.4,8.63,11.9,18.31,3.33,10.8,43.19,0.628,4,
2011-06-13 01:15:00,66.47,270,8.33,19.6,94.2,8.71,11.8,18.29,3.35,10.6,43.249,0.812,4,
2011-06-13 01:45:00,66.35,270,8.29,19.8,93.4,8.64,11.8,18.27,3.32,10.6,43.147,0.827,4,
2011-06-13 02:15:00,66.2,270,8.3,20.2,93.8,8.69,11.8,18.25,3.33,10.6,43.18,0.973,4,
2011-06-13 02:45:00,66.05,270,8.29,20.6,93.7,8.7,11.7,18.23,3.35,10.6,43.272,1.079,4,
2011-06-13 03:15:00,65.98,270,8.29,21.5,93.8,8.72,11.8,18.21,3.36,10.6,43.303,1.033,4,
2011-06-13 03:45:00,66.04,271,8.31,20.8,93.9,8.72,11.9,18.19,3.36,10.8,43.313,1.141,4,
2011-06-13 04:15:00,66.11,271,8.3,21.3,94,8.72,12.3,18.16,3.39,11.2,43.383,1.034,4,
2011-06-13 04:45:00,65.98,271,8.3,23.1,94.7,8.8,12.5,18.14,3.37,11.6,43.276,1.093,4,
2011-06-13 05:15:00,66.06,271,8.3,23.3,94.4,8.77,12.9,18.11,3.37,11.8,43.327,1.087,4,
2011-06-13 05:45:00,66.06,271,8.3,25.3,94.6,8.79,13.1,18.09,3.38,12.2,43.358,1.057,5,
2011-06-13 06:15:00,66.18,272,8.31,21.3,95.6,8.86,15,18.07,3.37,13.6,43.328,1.154,4,
2011-06-13 06:45:00,66.24,271,8.31,21.9,95.8,8.88,15.4,18.05,3.37,14.2,43.335,1.243,4,
2011-06-13 07:15:00,66.38,271,8.3,23.7,96.4,8.92,15.2,18.04,3.39,13.8,43.391,1.126,5,
2011-06-13 07:45:00,66.54,272,8.32,23.9,97.1,8.96,14.2,18.02,3.38,12.8,43.405,1.182,5,
2011-06-13 08:15:00,66.85,273,8.32,28,97.5,8.98,13.7,18.02,3.37,12.4,43.303,1.389,5,
2011-06-13 08:45:00,67.05,274,8.31,24.7,96.5,8.86,13.6,18.01,3.38,12.4,43.368,1.444,5,
2011-06-13 09:15:00,67.2,274,8.32,28.6,97.3,8.92,13.6,18.02,3.36,12.6,43.283,1.218,4,
2011-06-13 09:45:00,67.56,274,8.34,27.3,97.8,8.92,13.6,18.02,3.35,12.6,43.25,1.352,4,
2011-06-13 10:15:00,67.61,275,8.32,28.9,97.6,8.9,13.6,18.04,3.36,12.6,43.281,1.567,4,
2011-06-13 10:45:00,67.73,276,8.32,29,97.5,8.89,13.6,18.05,3.35,12.4,43.232,1.694,5,
2011-06-13 11:15:00,67.88,276,8.33,33.8,98.3,8.94,13.5,18.07,3.34,12.4,43.201,1.7,5,
2011-06-13 11:45:00,68.06,277,8.34,38.9,98.1,8.91,13.5,18.09,3.34,12.4,43.234,1.904,5,
2011-06-13 12:15:00,68.09,279,8.33,39.6,97.6,8.86,13.5,18.11,3.38,12.4,43.334,1.873,4,
2011-06-13 12:45:00,68.17,279,8.33,46.2,97.8,8.87,13.3,18.15,3.33,12.2,43.166,2.34,5,
2011-06-13 13:15:00,68.17,280,8.35,46.6,97.7,8.86,12.9,18.19,3.33,11.6,43.182,2.035,5,
2011-06-13 13:45:00,67.96,280,8.35,54.7,97.8,8.89,12.8,18.24,3.34,11.6,43.202,1.859,5,
2011-06-13 14:15:00,67.96,281,8.35,53.3,97.6,8.87,13.4,18.29,3.31,12.4,43.122,1.847,5,
2011-06-13 14:45:00,67.92,281,8.34,53.9,97.4,8.85,13.3,18.33,3.32,12,43.118,1.808,5,
2011-06-13 15:15:00,67.85,282,8.33,47.5,97,8.83,13,18.37,3.31,11.8,43.091,1.52,5,
2011-06-13 15:45:00,67.8,282,8.33,51.8,96.7,8.8,12.9,18.4,3.29,11.8,43.039,1.347,5,
2011-06-13 16:15:00,67.73,282,8.33,45.3,96.6,8.81,12.7,18.43,3.28,11.6,43.014,1.445,5,
2011-06-13 16:45:00,67.66,282,8.33,41.6,96.4,8.79,12.6,18.44,3.3,11.4,43.072,1.378,5,
2011-06-13 17:15:00,67.61,282,8.32,38.2,96.2,8.78,12.1,18.46,3.29,11,43.064,1.098,5,
2011-06-13 17:45:00,67.51,281,8.29,48.2,95.3,8.71,12,18.47,3.27,10.8,43.059,1.148,5,
2011-06-13 18:15:00,67.47,282,8.28,33.2,94.6,8.65,12,18.47,3.29,10.8,43.031,1.072,5,
2011-06-13 18:45:00,67.38,281,8.29,36.3,95,8.69,11.8,18.48,3.29,10.8,43.027,0.906,5,
2011-06-13 19:15:00,67.29,281,8.28,29.9,94.6,8.66,12,18.48,3.28,10.8,43.053,0.863,5,
2011-06-13 19:45:00,67.29,281,8.28,30.7,94.4,8.64,11.9,18.47,3.3,10.8,43.102,0.698,4,
2011-06-13 20:15:00,67.31,282,8.26,25.5,93.8,8.59,12,18.47,3.3,10.8,43.09,0.68,4,
2011-06-13 20:45:00,67.27,282,8.25,26.5,93.4,8.55,11.8,18.46,3.3,10.8,43.112,0.681,5,
2011-06-13 21:15:00,67.17,282,8.24,23.5,93.1,8.54,11.9,18.45,3.33,10.8,43.139,0.523,4,
2011-06-13 21:45:00,67.17,282,8.22,23.2,92.4,8.47,11.8,18.43,3.33,10.8,43.147,0.437,4,
2011-06-13 22:15:00,67.1,282,8.19,22.1,91.3,8.38,11.9,18.42,3.31,10.8,43.122,0.386,4,
2011-06-13 22:45:00,67.06,283,8.24,24.9,92.8,8.52,11.8,18.41,3.32,10.8,43.143,0.281,4,
2011-06-13 23:15:00,67.07,282,8.24,22.5,92.4,8.48,11.9,18.4,3.33,10.8,43.16,0.347,4,
2011-06-13 23:45:00,67.03,283,8.24,24.5,92.5,8.5,11.9,18.39,3.32,10.8,43.172,0.424,4,
2011-06-14 00:15:00,66.99,284,8.25,24.4,92.7,8.52,11.9,18.37,3.34,10.8,43.215,0.418,3,
2011-06-14 00:45:00,66.96,285,8.26,27,92.8,8.53,11.9,18.36,3.36,10.8,43.265,0.479,3,
2011-06-14 01:15:00,66.9,285,8.26,25.1,92.8,8.53,11.9,18.35,3.32,10.8,43.137,0.478,3,
2011-06-14 01:45:00,66.57,282,8.21,20.8,91.5,8.45,11.9,18.33,3.35,10.6,43.27,0.406,3,
2011-06-14 02:15:00,66.64,282,8.22,22.8,91.8,8.47,11.8,18.32,3.34,10.6,43.227,0.687,3,
2011-06-14 02:45:00,66.66,284,8.23,26.1,92.1,8.5,11.8,18.3,3.33,10.6,43.167,0.785,4,
2011-06-14 03:15:00,66.56,281,8.23,27.1,92.1,8.51,11.8,18.29,3.32,10.6,43.168,0.795,4,
2011-06-14 03:45:00,66.53,280,8.24,26.9,92.5,8.54,11.8,18.28,3.31,10.6,43.105,0.636,4,
2011-06-14 04:15:00,66.46,280,8.23,25,92.2,8.52,12,18.26,3.3,10.8,43.092,0.671,4,
2011-06-14 04:45:00,66.49,280,8.24,27,92.4,8.54,12.4,18.25,3.3,11.4,43.09,0.499,4,
2011-06-14 05:15:00,66.46,280,8.22,27.9,92.2,8.53,13,18.24,3.3,11.8,43.069,0.648,4,
2011-06-14 05:45:00,66.42,279,8.24,27.4,92.6,8.56,12.7,18.23,3.28,11.8,43.018,0.456,3,
2011-06-14 06:15:00,66.36,278,8.23,30,92.7,8.58,13,18.21,3.27,12,43.003,0.487,4,
2011-06-14 06:45:00,66.31,278,8.26,25.7,93.7,8.67,15.7,18.2,3.28,13.6,43.009,0.492,4,
2011-06-14 07:15:00,66.43,277,8.26,23.9,93.8,8.67,13.3,18.18,3.28,12.4,43.02,0.454,4,
2011-06-14 07:45:00,66.38,277,8.26,22.4,94.2,8.72,15.8,18.17,3.3,12.6,43.061,0.422,4,
2011-06-14 08:15:00,66.33,276,8.26,23.2,93.7,8.67,13.4,18.15,3.29,13.2,43.055,0.424,4,
2011-06-14 08:45:00,66.34,275,8.29,22.3,94.8,8.77,15.8,18.14,3.33,14.2,43.132,0.436,4,
2011-06-14 09:15:00,66.5,276,8.29,20.4,95.1,8.79,14.7,18.13,3.3,13.6,43.112,0.396,4,
2011-06-14 09:45:00,66.53,275,8.31,19.7,95.8,8.85,15.3,18.11,3.3,13.6,43.044,0.43,4,
2011-06-14 10:15:00,66.7,275,8.32,18.8,96.5,8.9,14.1,18.11,3.27,12.8,43.069,0.403,4,
2011-06-14 10:45:00,66.71,274,8.35,20.2,97.4,8.98,14.3,18.09,3.29,13,43.06,0.342,4,
2011-06-14 11:15:00,66.79,274,8.35,18.4,97.8,9.01,13.4,18.09,3.3,12.2,43.077,0.246,4,
2011-06-14 11:45:00,66.84,274,8.37,18.5,98.1,9.03,13.5,18.09,3.29,12.4,43.073,0.238,3,
2011-06-14 12:15:00,66.94,273,8.38,16.1,98.9,9.09,13.7,18.08,3.3,12.6,43.054,0.232,3,
2011-06-14 12:45:00,67.07,273,8.4,16.2,99.4,9.13,13.4,18.08,3.3,12.4,43.099,0.194,3,
2011-06-14 13:15:00,67.24,273,8.4,15.9,99.7,9.13,13.5,18.08,3.3,12.4,43.076,0.17,4,
2011-06-14 13:45:00,67.37,273,8.4,17.5,99.2,9.07,13.3,18.09,3.29,12.2,43.053,0.163,4,
2011-06-14 14:15:00,67.15,272,8.41,15.9,99,9.08,13.3,18.08,3.3,12.2,43.05,0.129,4,
2011-06-14 14:45:00,66.99,271,8.42,14.6,99.5,9.14,13.2,18.08,3.3,12,43.061,0.103,5,
2011-06-14 15:15:00,66.95,271,8.43,13.3,100.1,9.2,13.1,18.07,3.3,12,43.079,0.109,4,
2011-06-14 15:45:00,66.66,270,8.43,12.7,99.5,9.17,13,18.06,3.28,11.8,43.015,0.094,4,
2011-06-14 16:15:00,66.65,270,8.43,11.9,99.2,9.15,12.9,18.04,3.29,11.6,43.059,0.089,4,
2011-06-14 16:45:00,66.45,270,8.43,12,99,9.15,12.6,18.03,3.28,11.4,43.004,0.078,5,
2011-06-14 17:15:00,66.37,270,8.43,11.9,98.9,9.15,12.1,18.01,3.28,11,43.034,0.07,5,
2011-06-14 17:45:00,66.15,269,8.42,10.5,98.7,9.15,12,18,3.27,10.8,42.971,0.071,4,
2011-06-14 18:15:00,65.85,269,8.4,10.2,97.9,9.11,11.9,17.97,3.27,10.8,43.01,0.069,4,
2011-06-14 18:45:00,65.41,268,8.43,9.1,98,9.17,11.9,17.94,3.28,10.8,43.008,0.068,5,
2011-06-14 19:15:00,65.51,272,8.42,9.6,97.9,9.14,11.9,17.91,3.32,10.8,43.123,0.058,4,
2011-06-14 19:45:00,65.2,271,8.41,8.7,97.3,9.13,11.9,17.87,3.3,10.8,43.073,0.061,5,
2011-06-14 20:15:00,64.83,270,8.42,8,97.6,9.19,11.9,17.83,3.31,10.8,43.111,0.062,4,
2011-06-14 20:45:00,64.84,270,8.43,7.8,97.6,9.18,11.8,17.8,3.28,10.8,42.99,0.064,4,
2011-06-14 21:15:00,64.67,270,8.42,7.1,97.1,9.15,11.9,17.76,3.3,10.8,43.034,0.099,4,
2011-06-14 21:45:00,64.69,270,8.34,5.6,94.4,8.9,11.8,17.72,3.29,10.8,43.052,0.046,4,
2011-06-14 22:15:00,64.52,269,8.37,5.9,94.9,8.97,11.9,17.67,3.29,10.8,43.032,0.039,4,
2011-06-14 22:45:00,64.28,266,8.41,6.4,97.1,9.2,11.8,17.62,3.31,10.8,43.178,0.068,4,
2011-06-14 23:15:00,64.35,267,8.33,5.9,93.3,8.83,11.9,17.56,3.26,10.8,42.973,0.053,4,
2011-06-14 23:45:00,64.21,267,8.35,5.7,94,8.92,11.9,17.51,3.3,10.8,43.088,0.049,4,
2011-06-15 00:15:00,64.12,268,8.38,5.8,95.2,9.04,11.8,17.45,3.29,10.6,43.048,0.038,5,
2011-06-15 00:45:00,64,268,8.34,5.1,93.6,8.9,11.8,17.4,3.31,10.6,43.116,0.038,4,
2011-06-15 01:15:00,63.95,266,8.34,5.2,94,8.94,11.8,17.35,3.28,10.6,43.018,0.036,4,
2011-06-15 02:15:00,63.88,268,8.36,4.6,94.2,8.97,11.8,17.27,3.25,10.6,42.903,0.04,3,
2011-06-15 02:45:00,63.8,266,8.36,5.6,93.9,8.95,11.8,17.24,3.25,10.6,42.908,0.044,5,
2011-06-15 03:15:00,63.77,267,8.34,4.5,93,8.86,11.7,17.22,3.27,10.6,42.978,0.037,4,
2011-06-15 03:45:00,63.75,266,8.34,5,93.7,8.93,11.9,17.2,3.26,10.8,42.978,0.038,5,
2011-06-15 04:45:00,63.81,266,8.35,4.6,93.8,8.93,12.6,17.18,3.24,11.4,42.935,0.027,5,
2011-06-15 05:15:00,63.89,266,8.39,4.6,95,9.04,12.8,17.17,3.28,11.6,43.025,0.034,4,
2011-06-15 05:45:00,64.07,269,8.39,4.2,96.3,9.14,12.9,17.17,3.28,11.8,43.007,0.034,5,
2011-06-15 06:15:00,64.22,266,8.45,4.7,97.8,9.27,13.7,17.16,3.29,12.4,43.09,0.026,4,
2011-06-15 06:45:00,64.34,266,8.46,4.6,98.3,9.31,13.9,17.16,3.26,12.8,42.938,0.031,2,
2011-06-15 07:15:00,64.6,266,8.46,4.1,98.9,9.33,13.8,17.16,3.3,12.4,43.031,0.032,5,
2011-06-15 07:45:00,64.91,266,8.48,4.1,99.8,9.39,13.6,17.16,3.29,12.4,43.058,0.026,5,
2011-06-15 08:15:00,65.26,266,8.49,4.1,100.4,9.4,13.5,17.17,3.3,12.4,43.124,0.022,4,
2011-06-15 08:45:00,65.52,267,8.48,4.1,100.8,9.42,13.5,17.18,3.31,12.4,43.113,0.018,3,
2011-06-15 09:15:00,65.73,266,8.56,4,104.7,9.76,13.6,17.19,3.27,12.4,43.019,0.023,3,
2011-06-15 09:45:00,65.56,266,8.53,4.6,103.1,9.63,13.7,17.21,3.27,12.6,42.98,0.023,5,
2011-06-15 10:15:00,65.95,266,8.52,4.8,103.6,9.63,13.5,17.22,3.3,12.4,43.079,0.024,4,
2011-06-15 10:45:00,66.06,266,8.56,4.5,105.6,9.81,13.5,17.24,3.27,12.4,42.938,0.032,6,
2011-06-15 11:15:00,66.17,266,8.54,4.9,104.7,9.71,13.4,17.26,3.29,12.4,43.031,0.033,4,
2011-06-15 11:45:00,66.21,266,8.55,4.9,105,9.73,13.4,17.28,3.28,12.2,42.983,0.031,4,
2011-06-15 12:15:00,65.98,266,8.55,5.3,104.9,9.75,13.4,17.28,3.28,12.2,43.03,0.023,5,
2011-06-15 12:45:00,65.96,266,8.54,5.2,104.3,9.69,13.4,17.27,3.29,12.2,42.949,0.023,4,
2011-06-15 13:15:00,65.83,266,8.56,5,105.1,9.78,13.4,17.25,3.24,12.2,42.905,0.026,6,
2011-06-15 13:45:00,65.31,265,8.54,5,104.6,9.8,13.4,17.22,3.21,12.2,42.73,0.029,6,
2011-06-15 14:15:00,65.78,264,8.62,3.4,108.8,10.14,13.1,17.19,3.22,12,42.837,0.036,4,
2011-06-15 14:45:00,64.69,265,8.53,4.9,104.3,9.83,13.1,17.15,3.22,12,42.81,0.033,4,
2011-06-15 15:15:00,64.08,264,8.53,4.3,104.5,9.92,13.1,17.11,3.16,12,42.632,0.063,4,
2011-06-15 15:45:00,64.28,264,8.54,4.6,105,9.94,12.8,17.06,3.15,11.8,42.59,0.028,5,
2011-06-15 16:15:00,63.47,263,8.49,5.1,103.6,9.91,12.8,17.01,3.14,11.8,42.534,0.031,3,
2011-06-15 16:45:00,62.9,263,8.49,5.1,102.6,9.87,12.5,16.96,3.12,11.4,42.489,0.03,2,
2011-06-15 17:15:00,62.07,263,8.44,5.1,100.6,9.78,12.2,16.9,3.14,11,42.562,0.029,4,
2011-06-15 17:45:00,61.77,263,8.46,5,100.4,9.79,11.9,16.84,3.1,10.8,42.408,0.029,4,
2011-06-15 18:15:00,60.87,264,8.36,5.2,97.2,9.58,12,16.78,3.15,10.8,42.6,0.033,4,
2011-06-15 18:45:00,61.23,263,8.36,5.7,97.2,9.54,11.9,16.7,3.2,10.8,42.801,0.024,5,
2011-06-15 19:15:00,60.11,271,8.3,5.5,95.9,9.54,12,16.63,3.19,10.8,42.737,0.027,5,
2011-06-15 19:45:00,59.69,265,8.26,4.6,94.4,9.44,12,16.55,3.21,10.8,42.711,0.022,5,
2011-06-15 20:15:00,59.12,266,8.23,4.2,93.4,9.39,11.9,16.46,3.18,10.8,42.69,0.025,4,
2011-06-15 20:45:00,59.09,266,8.22,4,92.2,9.28,11.8,16.37,3.24,10.8,42.889,0.021,5,
2011-06-15 21:15:00,59.52,265,8.21,3.6,92.1,9.22,11.9,16.29,3.23,10.8,42.822,0.023,4,
2011-06-15 21:45:00,59.49,265,8.22,3.8,92.4,9.26,11.9,16.21,3.25,10.8,42.881,0.024,4,
2011-06-15 22:15:00,59.41,266,8.22,4.6,91.9,9.22,11.9,16.15,3.25,10.8,42.921,0.025,4,
2011-06-15 22:45:00,59.43,264,8.21,3.8,91.9,9.22,11.9,16.09,3.26,10.8,42.934,0.05,4,
2011-06-15 23:15:00,59.17,268,8.22,4.1,91.3,9.19,11.9,16.04,3.27,10.8,43.006,0.072,4,
2011-06-15 23:45:00,59.37,266,8.18,3.2,90.3,9.06,11.9,15.99,3.31,10.8,43.1,0.035,4,
2011-06-16 00:15:00,59.47,266,8.21,3.4,91,9.12,11.9,15.95,3.29,10.8,43.052,0.034,4,
2011-06-16 00:45:00,60.07,266,8.27,3.1,93.6,9.31,11.8,15.9,3.26,10.8,42.956,0.027,4,
2011-06-16 01:15:00,60.47,265,8.29,3.1,94.1,9.32,11.9,15.87,3.23,10.8,42.853,0.028,4,
2011-06-16 01:45:00,60.56,264,8.29,2.8,94,9.3,11.8,15.84,3.22,10.6,42.807,0.055,4,
2011-06-16 02:15:00,61.37,266,8.33,2.7,95.2,9.32,11.8,15.81,3.23,10.6,42.804,0.044,4,
2011-06-16 02:45:00,61.33,265,8.31,2.9,94.6,9.27,11.7,15.79,3.21,10.6,42.789,0.018,5,
2011-06-16 03:15:00,61.2,264,8.3,2.8,94.3,9.26,11.7,15.78,3.21,10.6,42.752,0.017,4,
2011-06-16 03:45:00,61.16,264,8.29,2.8,94.1,9.24,11.8,15.77,3.18,10.6,42.685,0.026,4,
2011-06-16 04:15:00,61.07,264,8.3,2.9,94,9.25,11.9,15.77,3.17,10.8,42.636,0.043,5,
2011-06-16 04:45:00,61,264,8.29,2.8,93.6,9.21,12.1,15.76,3.17,11,42.627,0.035,5,
2011-06-16 05:15:00,60.93,264,8.29,3.1,93.6,9.22,12.6,15.75,3.16,11.4,42.577,0.025,4,
2011-06-16 05:45:00,60.96,264,8.29,3,94,9.26,12.7,15.74,3.18,11.6,42.661,0.024,5,
2011-06-16 06:15:00,61,264,8.33,2.9,95.7,9.42,12.7,15.73,3.15,11.6,42.625,0.019,5,
2011-06-16 06:45:00,60.96,264,8.33,2.7,95.7,9.42,12.9,15.7,3.17,11.6,42.686,0.018,4,
2011-06-16 07:15:00,60.98,264,8.33,3,96,9.45,12.9,15.67,3.21,11.8,42.794,0.02,5,
2011-06-16 07:45:00,61.17,265,8.34,2.7,96.2,9.45,12.9,15.64,3.2,11.6,42.751,0.022,5,
