times,Turb+,Units
2010-09-02 20:30:00,1.27,NTU+
2010-09-02 21:00:00,1.4,NTU+
2010-09-02 21:30:00,1.23,NTU+
2010-09-02 22:00:00,1.23,NTU+
2010-09-02 22:30:00,1.17,NTU+
2010-09-02 23:00:00,1.23,NTU+
2010-09-02 23:30:00,1.4,NTU+
2010-09-03 00:00:00,1.27,NTU+
2010-09-03 00:30:00,1.33,NTU+
2010-09-03 01:00:00,1.3,NTU+
2010-09-03 01:30:00,1.17,NTU+
2010-09-03 02:00:00,1.33,NTU+
2010-09-03 02:30:00,1.27,NTU+
2010-09-03 03:00:00,1.2,NTU+
2010-09-03 03:30:00,1.27,NTU+
2010-09-03 04:00:00,1.4,NTU+
2010-09-03 04:30:00,1.4,NTU+
2010-09-03 05:00:00,1.3,NTU+
2010-09-03 05:30:00,1.4,NTU+
2010-09-03 06:00:00,1.23,NTU+
2010-09-03 06:30:00,1.43,NTU+
2010-09-03 07:00:00,1.3,NTU+
2010-09-03 07:30:00,1.4,NTU+
2010-09-03 08:00:00,,NTU+
2010-09-03 08:30:00,,NTU+
2010-09-03 09:00:00,,NTU+
2010-09-03 09:30:00,1.33,NTU+
2010-09-03 10:00:00,1.47,NTU+
2010-09-03 10:30:00,1.63,NTU+
2010-09-03 11:00:00,2.43,NTU+
2010-09-03 11:30:00,3.57,NTU+
2010-09-03 12:00:00,5.13,NTU+
2010-09-03 12:30:00,4.9,NTU+
2010-09-03 13:00:00,5.47,NTU+
2010-09-03 13:30:00,6.3,NTU+
2010-09-03 14:00:00,5.57,NTU+
2010-09-03 14:30:00,6.43,NTU+
2010-09-03 15:00:00,5.37,NTU+
2010-09-03 15:30:00,7.13,NTU+
2010-09-03 16:00:00,8.3,NTU+
2010-09-03 16:30:00,7.03,NTU+
2010-09-03 17:00:00,6.87,NTU+
2010-09-03 17:30:00,6.63,NTU+
2010-09-03 18:00:00,7.53,NTU+
2010-09-03 18:30:00,6.5,NTU+
2010-09-03 19:00:00,5.97,NTU+
2010-09-03 19:30:00,5.77,NTU+
2010-09-03 20:00:00,5.6,NTU+
2010-09-03 20:30:00,6.4,NTU+
2010-09-03 21:00:00,7.0,NTU+
2010-09-03 21:30:00,6.43,NTU+
2010-09-03 22:00:00,5.9,NTU+
2010-09-03 22:30:00,5.73,NTU+
2010-09-03 23:00:00,7.07,NTU+
2010-09-03 23:30:00,5.7,NTU+
2010-09-04 00:00:00,5.67,NTU+
2010-09-04 00:30:00,5.5,NTU+
2010-09-04 01:00:00,5.37,NTU+
2010-09-04 01:30:00,5.6,NTU+
2010-09-04 02:00:00,4.77,NTU+
2010-09-04 02:30:00,4.6,NTU+
2010-09-04 03:00:00,4.4,NTU+
2010-09-04 03:30:00,4.47,NTU+
2010-09-04 04:00:00,4.63,NTU+
2010-09-04 04:30:00,4.17,NTU+
2010-09-04 05:00:00,3.83,NTU+
2010-09-04 05:30:00,3.57,NTU+
2010-09-04 06:00:00,3.13,NTU+
2010-09-04 06:30:00,3.03,NTU+
2010-09-04 07:00:00,2.7,NTU+
2010-09-04 07:30:00,2.23,NTU+
2010-09-04 08:00:00,1.93,NTU+
2010-09-04 08:30:00,,NTU+
2010-09-04 09:00:00,,NTU+
2010-09-04 09:30:00,1.43,NTU+
2010-09-04 10:00:00,1.47,NTU+
2010-09-04 10:30:00,1.77,NTU+
2010-09-04 11:00:00,1.53,NTU+
2010-09-04 11:30:00,1.43,NTU+
2010-09-04 12:00:00,1.5,NTU+
2010-09-04 12:30:00,1.47,NTU+
2010-09-04 13:00:00,1.53,NTU+
2010-09-04 13:30:00,1.6,NTU+
2010-09-04 14:00:00,1.67,NTU+
2010-09-04 14:30:00,1.7,NTU+
2010-09-04 15:00:00,1.7,NTU+
2010-09-04 15:30:00,1.67,NTU+
2010-09-04 16:00:00,1.67,NTU+
2010-09-04 16:30:00,1.8,NTU+
2010-09-04 17:00:00,1.73,NTU+
2010-09-04 17:30:00,1.67,NTU+
2010-09-04 18:00:00,1.67,NTU+
2010-09-04 18:30:00,1.83,NTU+
2010-09-04 19:00:00,1.7,NTU+
2010-09-04 19:30:00,1.77,NTU+
2010-09-04 20:00:00,1.93,NTU+
2010-09-04 20:30:00,2.0,NTU+
2010-09-04 21:00:00,2.03,NTU+
2010-09-04 21:30:00,2.2,NTU+
2010-09-04 22:00:00,2.17,NTU+
2010-09-04 22:30:00,2.1,NTU+
2010-09-04 23:00:00,2.1,NTU+
2010-09-04 23:30:00,2.1,NTU+
2010-09-05 00:00:00,2.53,NTU+
2010-09-05 00:30:00,2.37,NTU+
2010-09-05 01:00:00,2.47,NTU+
2010-09-05 01:30:00,3.13,NTU+
2010-09-05 02:00:00,5.73,NTU+
2010-09-05 02:30:00,8.0,NTU+
2010-09-05 03:00:00,13.8,NTU+
2010-09-05 03:30:00,14.87,NTU+
2010-09-05 04:00:00,14.17,NTU+
2010-09-05 04:30:00,14.07,NTU+
2010-09-05 05:00:00,11.83,NTU+
2010-09-05 05:30:00,12.37,NTU+
2010-09-05 06:00:00,16.2,NTU+
2010-09-05 06:30:00,12.5,NTU+
2010-09-05 07:00:00,12.27,NTU+
2010-09-05 07:30:00,,NTU+
2010-09-05 08:00:00,,NTU+
2010-09-05 08:30:00,14.03,NTU+
2010-09-05 09:00:00,15.67,NTU+
2010-09-05 09:30:00,16.77,NTU+
2010-09-05 10:00:00,15.47,NTU+
2010-09-05 10:30:00,19.1,NTU+
2010-09-05 11:00:00,21.4,NTU+
2010-09-05 11:30:00,22.5,NTU+
2010-09-05 12:00:00,33.0,NTU+
2010-09-05 12:30:00,27.9,NTU+
2010-09-05 13:00:00,27.23,NTU+
2010-09-05 13:30:00,38.2,NTU+
2010-09-05 14:00:00,33.2,NTU+
2010-09-05 14:30:00,26.77,NTU+
2010-09-05 15:00:00,31.6,NTU+
2010-09-05 15:30:00,34.53,NTU+
2010-09-05 16:00:00,21.17,NTU+
2010-09-05 16:30:00,21.27,NTU+
2010-09-05 17:00:00,26.73,NTU+
2010-09-05 17:30:00,31.9,NTU+
2010-09-05 18:00:00,27.7,NTU+
2010-09-05 18:30:00,48.73,NTU+
2010-09-05 19:00:00,33.53,NTU+
2010-09-05 19:30:00,26.6,NTU+
2010-09-05 20:00:00,24.17,NTU+
2010-09-05 20:30:00,19.8,NTU+
2010-09-05 21:00:00,16.7,NTU+
2010-09-05 21:30:00,12.57,NTU+
2010-09-05 22:00:00,16.43,NTU+
2010-09-05 22:30:00,14.27,NTU+
2010-09-05 23:00:00,21.4,NTU+
2010-09-05 23:30:00,21.0,NTU+
2010-09-06 00:00:00,20.47,NTU+
2010-09-06 00:30:00,18.87,NTU+
2010-09-06 01:00:00,18.63,NTU+
2010-09-06 01:30:00,24.53,NTU+
2010-09-06 02:00:00,25.2,NTU+
2010-09-06 02:30:00,21.73,NTU+
2010-09-06 03:00:00,21.77,NTU+
2010-09-06 03:30:00,20.3,NTU+
2010-09-06 04:00:00,18.43,NTU+
2010-09-06 04:30:00,17.43,NTU+
2010-09-06 05:00:00,14.87,NTU+
2010-09-06 05:30:00,16.67,NTU+
2010-09-06 06:00:00,15.23,NTU+
2010-09-06 06:30:00,16.0,NTU+
2010-09-06 07:00:00,18.27,NTU+
2010-09-06 07:30:00,10.4,NTU+
2010-09-06 08:00:00,,NTU+
2010-09-06 08:30:00,,NTU+
2010-09-06 09:00:00,,NTU+
2010-09-06 09:30:00,9.67,NTU+
2010-09-06 10:00:00,4.57,NTU+
2010-09-06 10:30:00,3.67,NTU+
2010-09-06 11:00:00,4.5,NTU+
2010-09-06 11:30:00,4.5,NTU+
2010-09-06 12:00:00,4.8,NTU+
2010-09-06 12:30:00,4.13,NTU+
2010-09-06 13:00:00,3.73,NTU+
2010-09-06 13:30:00,3.27,NTU+
2010-09-06 14:00:00,4.03,NTU+
2010-09-06 14:30:00,4.1,NTU+
2010-09-06 15:00:00,5.23,NTU+
2010-09-06 15:30:00,6.93,NTU+
2010-09-06 16:00:00,8.6,NTU+
2010-09-06 16:30:00,9.9,NTU+
2010-09-06 17:00:00,12.37,NTU+
2010-09-06 17:30:00,11.03,NTU+
2010-09-06 18:00:00,14.53,NTU+
2010-09-06 18:30:00,21.73,NTU+
2010-09-06 19:00:00,22.53,NTU+
2010-09-06 19:30:00,15.7,NTU+
2010-09-06 20:00:00,18.93,NTU+
2010-09-06 20:30:00,17.27,NTU+
2010-09-06 21:00:00,17.9,NTU+
2010-09-06 21:30:00,15.9,NTU+
2010-09-06 22:00:00,17.4,NTU+
2010-09-06 22:30:00,12.57,NTU+
2010-09-06 23:00:00,13.8,NTU+
2010-09-06 23:30:00,12.07,NTU+
2010-09-07 00:00:00,12.03,NTU+
2010-09-07 00:30:00,14.93,NTU+
2010-09-07 01:00:00,12.47,NTU+
2010-09-07 01:30:00,13.07,NTU+
2010-09-07 02:00:00,8.8,NTU+
2010-09-07 02:30:00,5.97,NTU+
2010-09-07 03:00:00,5.03,NTU+
2010-09-07 03:30:00,3.87,NTU+
2010-09-07 04:00:00,3.2,NTU+
2010-09-07 04:30:00,2.93,NTU+
2010-09-07 05:00:00,2.87,NTU+
2010-09-07 05:30:00,2.97,NTU+
2010-09-07 06:00:00,2.6,NTU+
2010-09-07 06:30:00,2.6,NTU+
2010-09-07 07:00:00,2.57,NTU+
2010-09-07 07:30:00,2.2,NTU+
2010-09-07 08:00:00,2.2,NTU+
2010-09-07 08:30:00,2.17,NTU+
2010-09-07 09:00:00,2.5,NTU+
2010-09-07 09:30:00,2.1,NTU+
2010-09-07 10:00:00,1.97,NTU+
2010-09-07 10:30:00,1.93,NTU+
2010-09-07 11:00:00,2.1,NTU+
2010-09-07 11:30:00,2.13,NTU+
2010-09-07 12:00:00,2.03,NTU+
2010-09-07 12:30:00,2.13,NTU+
2010-09-07 13:00:00,2.1,NTU+
2010-09-07 13:30:00,2.03,NTU+
2010-09-07 14:00:00,2.0,NTU+
2010-09-07 14:30:00,1.77,NTU+
2010-09-07 15:00:00,1.77,NTU+
2010-09-07 15:30:00,1.7,NTU+
2010-09-07 16:00:00,1.7,NTU+
2010-09-07 16:30:00,1.93,NTU+
2010-09-07 17:00:00,1.8,NTU+
2010-09-07 17:30:00,1.93,NTU+
2010-09-07 18:00:00,1.9,NTU+
2010-09-07 18:30:00,2.17,NTU+
2010-09-07 19:00:00,1.83,NTU+
2010-09-07 19:30:00,2.0,NTU+
2010-09-07 20:00:00,2.3,NTU+
2010-09-07 20:30:00,2.2,NTU+
2010-09-07 21:00:00,2.07,NTU+
2010-09-07 21:30:00,2.33,NTU+
2010-09-07 22:00:00,2.2,NTU+
2010-09-07 22:30:00,2.4,NTU+
2010-09-07 23:00:00,2.57,NTU+
2010-09-07 23:30:00,2.1,NTU+
2010-09-08 00:00:00,2.07,NTU+
2010-09-08 00:30:00,2.03,NTU+
2010-09-08 01:00:00,2.0,NTU+
2010-09-08 01:30:00,1.93,NTU+
2010-09-08 02:00:00,2.0,NTU+
2010-09-08 02:30:00,1.97,NTU+
2010-09-08 03:00:00,2.17,NTU+
2010-09-08 03:30:00,2.2,NTU+
2010-09-08 04:00:00,2.7,NTU+
2010-09-08 04:30:00,3.1,NTU+
2010-09-08 05:00:00,3.57,NTU+
2010-09-08 05:30:00,4.03,NTU+
2010-09-08 06:00:00,4.1,NTU+
2010-09-08 06:30:00,4.63,NTU+
2010-09-08 07:00:00,,NTU+
2010-09-08 07:30:00,,NTU+
2010-09-08 08:00:00,,NTU+
2010-09-08 08:30:00,7.67,NTU+
2010-09-08 09:00:00,6.83,NTU+
2010-09-08 09:30:00,6.8,NTU+
2010-09-08 10:00:00,6.1,NTU+
2010-09-08 10:30:00,6.83,NTU+
2010-09-08 11:00:00,7.17,NTU+
2010-09-08 11:30:00,6.57,NTU+
2010-09-08 12:00:00,7.73,NTU+
2010-09-08 12:30:00,6.73,NTU+
2010-09-08 13:00:00,6.33,NTU+
2010-09-08 13:30:00,7.07,NTU+
2010-09-08 14:00:00,6.57,NTU+
2010-09-08 14:30:00,5.7,NTU+
2010-09-08 15:00:00,5.9,NTU+
2010-09-08 15:30:00,6.4,NTU+
2010-09-08 16:00:00,7.1,NTU+
2010-09-08 16:30:00,6.83,NTU+
2010-09-08 17:00:00,6.2,NTU+
2010-09-08 17:30:00,6.73,NTU+
2010-09-08 18:00:00,6.6,NTU+
2010-09-08 18:30:00,6.8,NTU+
2010-09-08 19:00:00,7.2,NTU+
2010-09-08 19:30:00,7.53,NTU+
2010-09-08 20:00:00,6.87,NTU+
2010-09-08 20:30:00,7.53,NTU+
2010-09-08 21:00:00,7.73,NTU+
2010-09-08 21:30:00,8.73,NTU+
2010-09-08 22:00:00,7.7,NTU+
2010-09-08 22:30:00,7.83,NTU+
2010-09-08 23:00:00,7.77,NTU+
2010-09-08 23:30:00,7.6,NTU+
2010-09-09 00:00:00,7.23,NTU+
2010-09-09 00:30:00,7.37,NTU+
2010-09-09 01:00:00,6.87,NTU+
2010-09-09 01:30:00,6.6,NTU+
2010-09-09 02:00:00,6.3,NTU+
2010-09-09 02:30:00,5.93,NTU+
2010-09-09 03:00:00,6.07,NTU+
2010-09-09 03:30:00,5.87,NTU+
2010-09-09 04:00:00,5.73,NTU+
2010-09-09 04:30:00,5.4,NTU+
2010-09-09 05:00:00,5.2,NTU+
2010-09-09 05:30:00,5.03,NTU+
2010-09-09 06:00:00,4.83,NTU+
2010-09-09 06:30:00,4.6,NTU+
2010-09-09 07:00:00,4.7,NTU+
2010-09-09 07:30:00,4.43,NTU+
2010-09-09 08:00:00,4.17,NTU+
2010-09-09 08:30:00,3.73,NTU+
2010-09-09 09:00:00,3.6,NTU+
2010-09-09 09:30:00,3.23,NTU+
2010-09-09 10:00:00,3.03,NTU+
2010-09-09 10:30:00,3.5,NTU+
2010-09-09 11:00:00,4.23,NTU+
2010-09-09 11:30:00,3.67,NTU+
2010-09-09 12:00:00,,NTU+
2010-09-09 12:30:00,3.83,NTU+
2010-09-09 13:00:00,3.17,NTU+
2010-09-09 13:30:00,3.57,NTU+
2010-09-09 14:00:00,3.9,NTU+
2010-09-09 14:30:00,3.63,NTU+
2010-09-09 15:00:00,3.8,NTU+
2010-09-09 15:30:00,3.57,NTU+
2010-09-09 16:00:00,4.17,NTU+
2010-09-09 16:30:00,3.63,NTU+
2010-09-09 17:00:00,3.8,NTU+
2010-09-09 17:30:00,4.03,NTU+
2010-09-09 18:00:00,4.5,NTU+
2010-09-09 18:30:00,3.9,NTU+
2010-09-09 19:00:00,3.97,NTU+
2010-09-09 19:30:00,3.67,NTU+
2010-09-09 20:00:00,3.83,NTU+
2010-09-09 20:30:00,4.63,NTU+
2010-09-09 21:00:00,3.37,NTU+
2010-09-09 21:30:00,3.97,NTU+
2010-09-09 22:00:00,3.43,NTU+
2010-09-09 22:30:00,3.43,NTU+
2010-09-09 23:00:00,3.5,NTU+
2010-09-09 23:30:00,3.7,NTU+
2010-09-10 00:00:00,3.47,NTU+
2010-09-10 00:30:00,3.5,NTU+
2010-09-10 01:00:00,3.27,NTU+
2010-09-10 01:30:00,3.2,NTU+
2010-09-10 02:00:00,3.17,NTU+
2010-09-10 02:30:00,3.03,NTU+
2010-09-10 03:00:00,3.03,NTU+
2010-09-10 03:30:00,2.93,NTU+
2010-09-10 04:00:00,2.77,NTU+
2010-09-10 04:30:00,2.8,NTU+
2010-09-10 05:00:00,2.87,NTU+
2010-09-10 05:30:00,2.63,NTU+
2010-09-10 06:00:00,2.97,NTU+
2010-09-10 06:30:00,2.73,NTU+
2010-09-10 07:00:00,2.47,NTU+
2010-09-10 07:30:00,2.4,NTU+
2010-09-10 08:00:00,2.1,NTU+
2010-09-10 08:30:00,2.03,NTU+
2010-09-10 09:00:00,2.2,NTU+
2010-09-10 09:30:00,2.2,NTU+
2010-09-10 10:00:00,2.1,NTU+
2010-09-10 10:30:00,2.03,NTU+
2010-09-10 11:00:00,,NTU+
2010-09-10 11:30:00,2.0,NTU+
2010-09-10 12:00:00,2.0,NTU+
2010-09-10 12:30:00,1.93,NTU+
2010-09-10 13:00:00,1.83,NTU+
2010-09-10 13:30:00,1.87,NTU+
2010-09-10 14:00:00,1.77,NTU+
2010-09-10 14:30:00,1.77,NTU+
2010-09-10 15:00:00,1.83,NTU+
2010-09-10 15:30:00,1.87,NTU+
2010-09-10 16:00:00,1.87,NTU+
2010-09-10 16:30:00,1.77,NTU+
2010-09-10 17:00:00,1.83,NTU+
2010-09-10 17:30:00,1.83,NTU+
2010-09-10 18:00:00,1.83,NTU+
2010-09-10 18:30:00,1.8,NTU+
2010-09-10 19:00:00,1.8,NTU+
2010-09-10 19:30:00,1.97,NTU+
2010-09-10 20:00:00,2.17,NTU+
2010-09-10 20:30:00,1.93,NTU+
2010-09-10 21:00:00,1.97,NTU+
2010-09-10 21:30:00,1.93,NTU+
2010-09-10 22:00:00,2.1,NTU+
2010-09-10 22:30:00,1.9,NTU+
2010-09-10 23:00:00,1.8,NTU+
2010-09-10 23:30:00,1.83,NTU+
2010-09-11 00:00:00,1.93,NTU+
2010-09-11 00:30:00,1.83,NTU+
2010-09-11 01:00:00,1.9,NTU+
2010-09-11 01:30:00,1.9,NTU+
